LatentID,mean_sim_knn,median_sim_knn,min_sim_knn,max_sim_knn
layers.14_latent10655,0.63052213,0.6151339,0.4794807,0.76842666
layers.14_latent23216,0.5266338,0.50648427,0.18503977,0.87584263
layers.14_latent4955,0.3768668,0.40287912,0.17768633,0.5364871
layers.14_latent61494,0.41445088,0.41831955,0.21299386,0.7151912
layers.14_latent61930,0.5127303,0.5249791,0.29943228,0.6846391
layers.14_latent14649,0.42566195,0.4377163,0.25546378,0.5714391
layers.14_latent29640,0.54603934,0.5378995,0.30681163,0.72166723
layers.14_latent10684,0.58535844,0.60195315,0.36810517,0.8070557
layers.14_latent45988,0.5239154,0.5329371,0.24123779,0.7543234
layers.14_latent4502,0.64224327,0.66940874,0.40772146,0.757329
layers.14_latent4293,0.46745437,0.4545465,0.22577095,0.6620054
layers.14_latent53290,0.6670035,0.66741157,0.4686333,0.83996725
layers.14_latent14535,0.5679992,0.5376844,0.4051484,0.7774994
layers.14_latent46387,0.56240404,0.5676749,0.33072892,0.7687615
layers.14_latent17396,0.48433298,0.45390397,0.28454012,0.77591866
layers.14_latent57975,0.34020215,0.3053373,0.20307714,0.57836825
layers.14_latent38735,0.53209496,0.50069416,0.25022745,0.8022954
layers.14_latent8610,0.5164622,0.5004751,0.31692836,0.81269807
layers.14_latent37382,0.58030385,0.5832813,0.32178402,0.7252577
layers.14_latent19189,0.41239673,0.39733094,0.29761654,0.57903033
layers.14_latent25372,0.47117996,0.481828,0.25627533,0.6736241
layers.14_latent21760,0.56511855,0.54595673,0.34690198,0.80258036
layers.14_latent59828,0.46691123,0.44464594,0.19803199,0.6625576
layers.14_latent6559,0.46511745,0.4704646,0.21819341,0.6674038
layers.14_latent59638,0.43820125,0.43420577,0.2505084,0.6420718
layers.14_latent34315,0.5366807,0.54441446,0.36741027,0.6890657
layers.14_latent15449,0.47753525,0.4696678,0.34264565,0.6286333
layers.14_latent34163,0.51848114,0.53118193,0.32249206,0.7120036
layers.14_latent18840,0.44784814,0.48350635,0.21350074,0.6565555
layers.14_latent9197,0.48565102,0.5035976,0.17971395,0.63876927
layers.14_latent46404,0.5113607,0.5100255,0.37887686,0.6840985
layers.14_latent16933,0.589054,0.5736157,0.36358857,0.81565607
layers.14_latent9621,0.45161527,0.42608345,0.25315538,0.70858514
layers.14_latent42801,0.521875,0.5258451,0.31857884,0.68739355
layers.14_latent7598,0.5037092,0.47352076,0.21570346,0.7969374
layers.14_latent32048,0.51278985,0.5239396,0.2823753,0.74450946
layers.14_latent6951,0.45645303,0.45280296,0.23744246,0.7194057
layers.14_latent3100,0.5132917,0.5382951,0.2412691,0.6770886
layers.14_latent44366,0.49251133,0.44797915,0.28371894,0.82106227
layers.14_latent4965,0.5482002,0.53251994,0.29458213,0.7739558
layers.14_latent21305,0.58277285,0.5523647,0.3580422,0.8534864
layers.14_latent8140,0.59616005,0.58419704,0.38107717,0.84532726
layers.14_latent33245,0.4350285,0.41812235,0.2303051,0.7245541
layers.14_latent56328,0.4445228,0.41427588,0.27074674,0.6764915
layers.14_latent15787,0.5501796,0.5248587,0.3390302,0.7556319
layers.14_latent59864,0.6588066,0.6263711,0.53643215,0.83756226
layers.14_latent50284,0.6001614,0.6176441,0.379762,0.78754187
layers.14_latent8821,0.54116505,0.5142908,0.35869008,0.78004634
layers.14_latent26300,0.52662826,0.4918292,0.3328491,0.8330862
layers.14_latent23139,0.5099666,0.49938273,0.2690292,0.68612903
layers.14_latent1928,0.5506261,0.53175795,0.3338033,0.76451766
layers.14_latent11275,0.6159809,0.6220459,0.407783,0.7573601
layers.14_latent20176,0.32469943,0.34162867,0.050734907,0.5808222
layers.14_latent16281,0.5286395,0.5075021,0.41649953,0.669841
layers.14_latent35595,0.31728047,0.33187172,0.14509612,0.45107013
layers.14_latent21569,0.46536884,0.47899294,0.31287915,0.6163602
layers.14_latent23330,0.49459177,0.49134883,0.31057134,0.6779443
layers.14_latent42202,0.43945026,0.43761587,0.3437868,0.53446984
layers.14_latent50579,0.53301233,0.54828215,0.3474504,0.77412796
layers.14_latent43960,0.48247233,0.47505444,0.29194337,0.77563965
layers.14_latent19042,0.5292295,0.5384922,0.20369574,0.7481615
layers.14_latent9558,0.5458603,0.55301607,0.3520044,0.72917867
layers.14_latent35863,0.4981931,0.48344168,0.289348,0.7183622
layers.14_latent46548,0.54385585,0.5293822,0.4188859,0.745318
layers.14_latent63262,0.3726856,0.35137546,0.22243595,0.5465331
layers.14_latent14026,0.61817294,0.61754733,0.38197052,0.79006696
layers.14_latent42923,0.5881885,0.6024256,0.17889668,0.75452703
layers.14_latent6519,0.450736,0.4006697,0.24991652,0.77992165
layers.14_latent8159,0.39207572,0.396576,0.18946818,0.59981334
layers.14_latent63004,0.55464244,0.5410374,0.3981518,0.6894585
layers.14_latent21079,0.5917853,0.5847873,0.3271598,0.88581836
layers.14_latent18014,0.55537623,0.55007607,0.33250493,0.80417925
layers.14_latent53863,0.5025229,0.5113213,0.3746994,0.619839
layers.14_latent48540,0.29623586,0.29404196,0.13831365,0.4616543
layers.14_latent41984,0.5600719,0.5566932,0.39314574,0.7798066
layers.14_latent61488,0.5363562,0.5090153,0.36527902,0.7499876
layers.14_latent27700,0.53573513,0.49161297,0.35185134,0.81777
layers.14_latent59948,0.43012267,0.42043045,0.15782368,0.5987296
layers.14_latent25166,0.64448225,0.6307062,0.4675458,0.8055415
layers.14_latent63523,0.43233252,0.45862773,0.2535395,0.6299416
layers.14_latent40305,0.5213503,0.5545997,0.33493665,0.6630087
layers.14_latent60374,0.55936325,0.57580763,0.3356254,0.80598533
layers.14_latent42408,0.41586167,0.423324,0.23400602,0.56575227
layers.14_latent2404,0.5273955,0.53778213,0.27030307,0.8227184
layers.14_latent6597,0.57789457,0.59317994,0.34940648,0.7499085
layers.14_latent46597,0.50764495,0.5274695,0.26057246,0.71234405
layers.14_latent36045,0.610272,0.62165546,0.41569635,0.8009283
layers.14_latent49983,0.5400814,0.5017384,0.25348118,0.76325536
layers.14_latent28123,0.5133778,0.53924066,0.36451083,0.6744982
layers.14_latent11561,0.5848948,0.59237784,0.3373279,0.81444293
layers.14_latent61867,0.5149617,0.5343529,0.25077945,0.651695
layers.14_latent53966,0.35851523,0.36856887,0.16751891,0.5573432
layers.14_latent22965,0.48752394,0.49070466,0.3326943,0.6515469
layers.14_latent36322,0.51754445,0.5300175,0.18502548,0.6486956
layers.14_latent58391,0.5353323,0.5045061,0.3121207,0.84977233
layers.14_latent51398,0.52917165,0.5455526,0.25884148,0.7139898
layers.14_latent31917,0.47421914,0.45960456,0.23735595,0.81574965
layers.14_latent5812,0.5150834,0.5344322,0.35128736,0.67328316
layers.14_latent12921,0.47890344,0.49405658,0.3255483,0.6364838
layers.14_latent11175,0.5971653,0.5963483,0.42312157,0.7274995
layers.14_latent38404,0.61386997,0.63245714,0.3856906,0.76136136
layers.14_latent27065,0.33852607,0.33446735,0.14651963,0.669138
layers.14_latent3939,0.5267217,0.5446631,0.21155895,0.8112385
layers.14_latent23217,0.5514611,0.5692167,0.22169016,0.782478
layers.14_latent37168,0.46505952,0.40974104,0.24257311,0.7155112
layers.14_latent52469,0.5407437,0.5555817,0.33715832,0.7684516
layers.14_latent41671,0.53014314,0.48847997,0.30101952,0.80352736
layers.14_latent20579,0.46554047,0.43500406,0.33161783,0.7184934
layers.14_latent9758,0.5440034,0.54718065,0.3435769,0.73128045
layers.14_latent9645,0.57443386,0.5551466,0.38937515,0.8230834
layers.14_latent21854,0.4853341,0.48472938,0.33833033,0.67652535
layers.14_latent29171,0.46685654,0.42785138,0.199536,0.893882
layers.14_latent3478,0.4463337,0.43788016,0.1954013,0.6205462
layers.14_latent48816,0.46501946,0.42630455,0.29327592,0.7592979
layers.14_latent12224,0.5949522,0.59171754,0.38568646,0.74075925
layers.14_latent43824,0.4407433,0.467301,0.054070946,0.9176931
layers.14_latent60672,0.5534761,0.52847594,0.36598638,0.78549093
layers.14_latent47984,0.49297652,0.48726583,0.3321225,0.62714946
layers.14_latent3653,0.5094527,0.5138749,0.22255312,0.74462926
layers.14_latent5388,0.47194496,0.4266287,0.26318744,0.80348897
layers.14_latent64202,0.21286114,0.17989653,0.06171082,0.6233009
layers.14_latent47554,0.49281773,0.48566484,0.2694909,0.73786145
layers.14_latent64848,0.63820446,0.65280706,0.404347,0.79329115
layers.14_latent46420,0.46107793,0.47475442,0.17610106,0.7103198
layers.14_latent37253,0.6337063,0.6466223,0.39137718,0.87558895
layers.14_latent51408,0.35102576,0.31896532,0.07184925,0.62163204
layers.14_latent10329,0.507388,0.49668398,0.19875413,0.80257255
layers.14_latent24843,0.50843364,0.50132823,0.2584207,0.77524793
layers.14_latent9547,0.3336982,0.3271703,0.16491237,0.5251579
layers.14_latent26823,0.43857083,0.45226887,0.15145752,0.6039731
layers.14_latent8906,0.35689938,0.36869353,0.22335061,0.4956003
layers.14_latent6702,0.4018398,0.4226964,0.19065881,0.5080022
layers.14_latent15894,0.49962917,0.5295447,0.21838325,0.6770716
layers.14_latent15836,0.60266364,0.62065774,0.39274362,0.81774163
layers.14_latent28347,0.6028315,0.5886762,0.29397333,0.81328523
layers.14_latent35751,0.47990394,0.48681545,0.2196332,0.72359955
layers.14_latent64322,0.48767185,0.47112113,0.14952919,0.84637964
layers.14_latent57829,0.50492305,0.49225956,0.35704216,0.8832738
layers.14_latent55617,0.37798625,0.34377953,0.19161946,0.84400046
layers.14_latent60849,0.6129492,0.61161196,0.46723026,0.7268006
layers.14_latent4270,0.49857813,0.502793,0.19438256,0.7294729
layers.14_latent25823,0.50322014,0.50006914,0.19725923,0.8340908
layers.14_latent33640,0.4796521,0.49974215,0.23182389,0.77275413
layers.14_latent62931,0.4501191,0.46145812,0.16336733,0.6900276
layers.14_latent65300,0.31314933,0.29797322,0.23121642,0.4209426
layers.14_latent29379,0.5599895,0.56538576,0.3907875,0.6930907
layers.14_latent22181,0.47396025,0.49987364,0.26340625,0.72194433
layers.14_latent33954,0.64521086,0.61899424,0.27361453,0.8933579
layers.14_latent11741,0.5610345,0.5178687,0.27665478,0.8583563
layers.14_latent20720,0.42817205,0.4051971,0.11963387,0.6813681
layers.14_latent31889,0.457915,0.468575,0.2773404,0.60870814
layers.14_latent65445,0.58287376,0.56636626,0.4207723,0.8143447
layers.14_latent60164,0.5251424,0.5253,0.29414812,0.70301205
layers.14_latent30366,0.5418926,0.51136374,0.29391268,0.79794437
layers.14_latent28028,0.49697337,0.48494846,0.31280866,0.7764764
layers.14_latent21457,0.49033958,0.48678145,0.3060845,0.6447362
layers.14_latent37925,0.5644444,0.55537593,0.33768287,0.7925539
layers.14_latent62290,0.3463346,0.33186,0.16659622,0.5180974
layers.14_latent26180,0.5504932,0.5459099,0.3649349,0.7690991
layers.14_latent6594,0.5774549,0.55863935,0.36090645,0.78809327
layers.14_latent55657,0.42415872,0.41980502,0.19050512,0.7019309
layers.14_latent29144,0.46087575,0.45325887,0.31502622,0.58948797
layers.14_latent36886,0.44756803,0.43753368,0.18684626,0.6646447
layers.14_latent49643,0.56785053,0.55623174,0.3913322,0.81226313
layers.14_latent17786,0.36629164,0.35323268,0.1411651,0.72010887
layers.14_latent52217,0.4919297,0.5181664,0.2931636,0.6732941
layers.14_latent35929,0.53117794,0.5570903,0.26670298,0.69948816
layers.14_latent12613,0.52825284,0.510273,0.43652058,0.6889268
layers.14_latent57371,0.42724007,0.4412617,0.19496424,0.6355339
layers.14_latent4351,0.44810987,0.42430472,0.2024898,0.6661958
layers.14_latent5055,0.5016783,0.51280147,0.32138735,0.63792264
layers.14_latent41418,0.5392145,0.5246072,0.28436056,0.7588641
layers.14_latent45096,0.37272602,0.41476595,0.13733353,0.5486194
layers.14_latent31083,0.42127293,0.32313085,0.2221326,0.76392424
layers.14_latent15091,0.5507345,0.55312407,0.33876508,0.7769886
layers.14_latent50975,0.63224894,0.6622871,0.3024008,0.87196255
layers.14_latent17292,0.48209897,0.5047894,0.15565895,0.7696022
layers.14_latent33340,0.3025572,0.30231512,0.19799256,0.38136423
layers.14_latent19430,0.5731294,0.58564186,0.2588927,0.81938785
layers.14_latent30519,0.38003737,0.34993875,0.15403584,0.60975605
layers.14_latent53514,0.4580974,0.44116324,0.32720706,0.61751866
layers.14_latent37059,0.28956187,0.27894384,0.116711326,0.53780806
layers.14_latent37417,0.50782526,0.5290822,0.19683588,0.75330865
layers.14_latent64850,0.49382487,0.5423018,0.09004623,0.7575052
layers.14_latent22796,0.55203915,0.54800904,0.33164877,0.72531223
layers.14_latent25941,0.4855039,0.45971823,0.24059924,0.79948175
layers.14_latent950,0.426646,0.40521318,0.27298898,0.6518808
layers.14_latent24040,0.5091244,0.4982695,0.19557944,0.7836361
layers.14_latent48049,0.39215797,0.3998919,0.11207203,0.6264191
layers.14_latent65279,0.5658226,0.4928848,0.39781427,0.83599365
layers.14_latent47934,0.47943527,0.5110834,0.3255269,0.6127019
layers.14_latent65075,0.5439307,0.5376182,0.33196783,0.7663278
layers.14_latent6835,0.5221366,0.52234405,0.3719314,0.6782814
layers.14_latent3913,0.48432422,0.47676885,0.22902322,0.64592564
layers.14_latent11792,0.5008256,0.5201937,0.2943771,0.6894176
layers.14_latent22743,0.47779527,0.4466893,0.29989183,0.7308104
layers.14_latent56650,0.4980604,0.48568937,0.22770053,0.7090765
layers.14_latent35585,0.55041915,0.5415118,0.3137777,0.7779049
layers.14_latent54754,0.5378803,0.5602373,0.36620122,0.73748237
layers.14_latent33836,0.35522512,0.32390958,0.20755352,0.8843341
layers.14_latent41269,0.40057307,0.37994215,0.2237889,0.62309927
layers.14_latent27014,0.5401163,0.5661738,0.26070946,0.66928124
layers.14_latent54019,0.5801164,0.545908,0.34982657,0.8868897
layers.14_latent32824,0.59245914,0.55974483,0.44754696,0.79435414
layers.14_latent43177,0.5168569,0.50289696,0.2395724,0.8241588
layers.14_latent46864,0.37047532,0.32791948,0.1869865,0.59563106
layers.14_latent23205,0.5156994,0.49022138,0.28280056,0.7862576
layers.14_latent7271,0.34083584,0.2742855,0.060681637,0.7549021
layers.14_latent63175,0.5590107,0.5963359,0.2463701,0.8990791
layers.14_latent20879,0.5672089,0.5343735,0.40258664,0.7986104
layers.14_latent15589,0.5575261,0.545955,0.23309565,0.6742639
layers.14_latent23016,0.6254391,0.6305673,0.41094324,0.7924508
layers.14_latent4763,0.5309984,0.51442385,0.2011149,0.80951095
layers.14_latent54611,0.50648385,0.47966266,0.3077674,0.75085723
layers.14_latent8436,0.5243572,0.5219582,0.37960553,0.70889807
layers.14_latent64814,0.5264276,0.52443445,0.28401348,0.8757149
layers.14_latent28260,0.6185764,0.60503817,0.42701748,0.8236903
layers.14_latent2206,0.5063282,0.52214146,0.3253782,0.62764573
layers.14_latent53449,0.4167233,0.42117935,0.28028533,0.60807437
layers.14_latent58847,0.60917693,0.64086795,0.36470377,0.8474808
layers.14_latent49777,0.44558486,0.45757198,0.14352733,0.6336746
layers.14_latent27268,0.600922,0.6192142,0.44847345,0.75218153
layers.14_latent30368,0.44639987,0.43661708,0.28666645,0.63817096
layers.14_latent37844,0.48027784,0.48397413,0.27749386,0.7430552
layers.14_latent57004,0.67983484,0.69162077,0.3632911,0.8336123
layers.14_latent61904,0.40291876,0.34819737,0.1752118,0.832958
layers.14_latent25137,0.43266034,0.4177386,0.155319,0.7220911
layers.14_latent2665,0.44112676,0.41882086,0.17431462,0.8549605
layers.14_latent10481,0.48708373,0.48297185,0.34502938,0.6847614
layers.14_latent51945,0.42849666,0.40945274,0.23117682,0.72597456
layers.14_latent13434,0.5391465,0.5601889,0.10626621,0.8232656
layers.14_latent1891,0.29908562,0.31894788,0.1282464,0.42304665
layers.14_latent26437,0.5247558,0.50805914,0.3762709,0.740323
layers.14_latent36532,0.59327555,0.6221249,0.36082393,0.76779026
layers.14_latent16780,0.49310598,0.48451588,0.12153392,0.80486643
layers.14_latent34984,0.43633932,0.4553399,0.23372039,0.6155758
layers.14_latent38945,0.46632418,0.46489674,0.20067194,0.69977486
layers.14_latent23096,0.4602993,0.4655339,0.2685619,0.7182244
layers.14_latent15179,0.42330593,0.40498552,0.20946933,0.6329255
layers.14_latent16853,0.4161759,0.40007037,0.13678232,0.6483331
layers.14_latent50438,0.42460695,0.42862713,0.2568256,0.55252635
layers.14_latent52415,0.5739666,0.5746052,0.40136436,0.8566853
layers.14_latent43309,0.53487617,0.5199685,0.21139047,0.74857706
layers.14_latent13083,0.5398016,0.5139458,0.3238986,0.7467619
layers.14_latent30846,0.54803723,0.5436873,0.34570518,0.83800334
layers.14_latent33176,0.46447268,0.5219023,0.22144923,0.647583
layers.14_latent11595,0.66152614,0.6834236,0.41612905,0.8251128
layers.14_latent28758,0.51007897,0.5340595,0.32664418,0.6309268
layers.14_latent51687,0.4784208,0.46046785,0.26327586,0.67045605
layers.14_latent51178,0.5822251,0.59571576,0.31583184,0.8042904
layers.14_latent5268,0.43713823,0.43160504,0.27369624,0.7711623
layers.14_latent144,0.35435596,0.31670874,0.17541881,0.6660041
layers.14_latent38233,0.41047502,0.41563547,0.24333495,0.58181745
layers.14_latent46721,0.47725815,0.45186698,0.28812858,0.63168055
layers.14_latent29539,0.4155934,0.40028757,0.27572393,0.64185566
layers.14_latent7732,0.55358565,0.5335345,0.26636094,0.7831923
layers.14_latent24645,0.37585235,0.366238,0.13217379,0.6836874
layers.14_latent22872,0.4798549,0.4801915,0.20471458,0.86494565
layers.14_latent34344,0.37697753,0.34041962,0.18321499,0.70602465
layers.14_latent33912,0.4362712,0.42944014,0.27962536,0.6860259
layers.14_latent21271,0.54218346,0.5506136,0.34004104,0.7011515
layers.14_latent36973,0.4575886,0.45661062,0.2458002,0.66407216
layers.14_latent25549,0.49470443,0.49726412,0.32874689,0.78294855
layers.14_latent43304,0.524935,0.5443014,0.24602593,0.7041785
layers.14_latent60171,0.51427555,0.50566524,0.36377084,0.79203033
layers.14_latent16305,0.52427256,0.49631554,0.34770748,0.829479
layers.14_latent46430,0.48663074,0.47509506,0.29011142,0.82348436
layers.14_latent28169,0.3854862,0.39932406,0.21405143,0.49000525
layers.14_latent59073,0.4218188,0.4081058,0.23820329,0.614511
layers.14_latent36795,0.5687061,0.55013907,0.37226635,0.8172686
layers.14_latent29418,0.44298825,0.42962685,0.36025327,0.5959413
layers.14_latent11939,0.39070165,0.36890855,0.19409317,0.6121279
layers.14_latent28468,0.59729517,0.57326865,0.4095367,0.83970594
layers.14_latent53920,0.57377183,0.57971025,0.39342314,0.77711636
layers.14_latent32267,0.48611212,0.49417734,0.35663942,0.6334258
layers.14_latent55743,0.55072707,0.53820765,0.3650465,0.7383222
layers.14_latent28601,0.5348591,0.4844534,0.26672468,0.74031645
layers.14_latent29711,0.4519178,0.42337885,0.25059056,0.7284288
layers.14_latent50978,0.5130818,0.484765,0.23795393,0.84229565
layers.14_latent62304,0.56347805,0.5538807,0.25918782,0.83905363
layers.14_latent51416,0.4162728,0.37510484,0.26883948,0.7659862
layers.14_latent11556,0.47400254,0.45826784,0.25723177,0.66898805
layers.14_latent46292,0.47653008,0.46132106,0.27056214,0.8703351
layers.14_latent14043,0.57334673,0.5798278,0.2821365,0.78773314
layers.14_latent48778,0.27208906,0.2710461,0.16400026,0.38779056
layers.14_latent19047,0.54564285,0.54098845,0.32367674,0.6718314
layers.14_latent58548,0.4504581,0.43943554,0.14467278,0.67730755
layers.14_latent3719,0.47905183,0.4843182,0.2886175,0.6920343
layers.14_latent36859,0.474163,0.47803864,0.17034112,0.6730597
layers.14_latent27428,0.41392168,0.3984989,0.268336,0.5736507
layers.14_latent25893,0.5047275,0.47244632,0.26868743,0.85767126
layers.14_latent14720,0.5241017,0.4938433,0.33640787,0.8156233
layers.14_latent26790,0.54858553,0.55051756,0.25493997,0.8251164
layers.14_latent24161,0.45116454,0.43821502,0.20140986,0.704631
layers.14_latent34420,0.5191763,0.5550177,0.3126414,0.67647487
layers.14_latent29332,0.5297145,0.50718975,0.3087288,0.7687897
layers.14_latent53415,0.6172047,0.6035602,0.40031698,0.8686807
layers.14_latent59134,0.49890214,0.47003472,0.23502296,0.7621736
layers.14_latent48884,0.38079685,0.36730927,0.22970895,0.6306892
layers.14_latent3186,0.5804527,0.59534717,0.3017946,0.84540045
layers.14_latent9261,0.57428384,0.60089177,0.2882072,0.73800546
layers.14_latent1061,0.53863627,0.55043507,0.28041467,0.7814715
layers.14_latent12730,0.42259806,0.42132735,0.26411223,0.58779603
layers.14_latent63476,0.5816765,0.6032873,0.2663467,0.7256496
layers.14_latent5276,0.516292,0.54145163,0.16759576,0.7572286
layers.14_latent24387,0.47183734,0.47131032,0.25687775,0.74936295
layers.14_latent63316,0.5375803,0.5288278,0.38601878,0.6701625
layers.14_latent64049,0.52349544,0.5335468,0.29132438,0.8468426
layers.14_latent34940,0.4682179,0.4820873,0.2070163,0.8319293
layers.14_latent3502,0.51607794,0.49071032,0.26713058,0.8219563
layers.14_latent51051,0.49159175,0.5044534,0.33581513,0.69909215
layers.14_latent54591,0.5469387,0.5784498,0.33181918,0.71781313
layers.14_latent53898,0.52401036,0.50028837,0.2801758,0.76946324
layers.14_latent58273,0.5085832,0.5042311,0.21263655,0.7678472
layers.14_latent63698,0.49138054,0.5241636,0.15351892,0.78206766
layers.14_latent65383,0.50935966,0.44144464,0.28538692,0.8825785
layers.14_latent5150,0.60063756,0.6156684,0.3836453,0.75559425
layers.14_latent64975,0.38758236,0.37952745,0.23568368,0.6096674
layers.14_latent52828,0.60619336,0.61973065,0.4270837,0.7825404
layers.14_latent39670,0.64876384,0.6561768,0.47177866,0.8472487
layers.14_latent22647,0.4524054,0.3932243,0.26497805,0.94455945
layers.14_latent28753,0.4755098,0.49397781,0.10675365,0.6534299
layers.14_latent18110,0.50260496,0.49056083,0.3284787,0.72469527
layers.14_latent24339,0.5131707,0.5199423,0.32459486,0.66451335
layers.14_latent21809,0.7339184,0.72650295,0.57449865,0.83509743
layers.14_latent62205,0.4900537,0.47950202,0.355906,0.73512495
layers.14_latent21331,0.5592598,0.53385365,0.44883204,0.7936339
layers.14_latent60304,0.6254348,0.59020853,0.33295396,0.8561562
layers.14_latent7281,0.5514613,0.5477793,0.36274734,0.8323285
layers.14_latent62511,0.58272374,0.5572999,0.3773503,0.8531325
layers.14_latent34614,0.47693378,0.48474592,0.3033828,0.78558815
layers.14_latent12314,0.4995748,0.50193393,0.29452938,0.7041094
layers.14_latent54271,0.3630417,0.3581158,0.25993836,0.4536139
layers.14_latent14158,0.51769507,0.5327874,0.24623054,0.7293582
layers.14_latent57628,0.48422283,0.47685745,0.19746658,0.6764324
layers.14_latent16594,0.40268904,0.39298308,0.23539597,0.7888875
layers.14_latent31470,0.36892158,0.36832336,0.16559127,0.67095727
layers.14_latent50427,0.47262532,0.47906023,0.372597,0.61378855
layers.14_latent47268,0.54476774,0.5138287,0.35134476,0.9306564
layers.14_latent12366,0.3991824,0.39657745,0.20866983,0.6355704
layers.14_latent54537,0.66975933,0.66080415,0.4599343,0.89354557
layers.14_latent52166,0.552901,0.5739164,0.37835702,0.6435443
layers.14_latent62454,0.5433828,0.55222017,0.3095693,0.7313459
layers.14_latent53390,0.6527365,0.64127934,0.43382993,0.90358233
layers.14_latent10530,0.5906853,0.5984893,0.3071195,0.823879
layers.14_latent19397,0.5715286,0.59334946,0.3416919,0.8099636
layers.14_latent16684,0.4949317,0.48866242,0.20868348,0.6700865
layers.14_latent61304,0.5209532,0.51440823,0.24254876,0.7449538
layers.14_latent40080,0.4173482,0.3889472,0.2566414,0.6706559
layers.14_latent65013,0.45529404,0.43652666,0.31737536,0.6974561
layers.14_latent4738,0.6213826,0.66184175,0.15986758,0.8809699
layers.14_latent41566,0.49034032,0.4775148,0.2841609,0.6673844
layers.14_latent1616,0.5258881,0.5762704,0.30737522,0.7624771
layers.14_latent57368,0.37677848,0.3860019,0.14039207,0.720422
layers.14_latent62561,0.48769268,0.49383426,0.22519243,0.7148223
layers.14_latent52984,0.5505846,0.55511713,0.32925558,0.81022847
layers.14_latent9233,0.4065292,0.39155388,0.10019804,0.7578533
layers.14_latent19092,0.57234,0.5709541,0.40716004,0.82909334
layers.14_latent16731,0.5989116,0.595997,0.37201875,0.8532538
layers.14_latent51180,0.358159,0.35503423,0.14167395,0.75827193
layers.14_latent63768,0.4199454,0.3877257,0.23145731,0.71771204
layers.14_latent34479,0.5574276,0.5247506,0.34074733,0.8995848
layers.14_latent21336,0.55872214,0.5770998,0.20628835,0.7719115
layers.14_latent23155,0.50519335,0.5363905,0.2996159,0.61744905
layers.14_latent54991,0.41635546,0.41140053,0.23771392,0.57367647
layers.14_latent38318,0.47750726,0.48101282,0.24655257,0.65861976
layers.14_latent1990,0.5986589,0.6165301,0.3513295,0.9449019
layers.14_latent43215,0.5456444,0.55017287,0.29940358,0.6804175
layers.14_latent37598,0.508577,0.5316489,0.31840205,0.7280046
layers.14_latent20288,0.41741434,0.3942803,0.21419391,0.67028844
layers.14_latent52163,0.43919915,0.4470563,0.18964395,0.6323885
