LatentID,mean_sim_knn,median_sim_knn,min_sim_knn,max_sim_knn
layers.14_latent10655,0.6206969,0.6119405,0.38637936,0.76842666
layers.14_latent23216,0.4835813,0.48092347,0.18503977,0.87584263
layers.14_latent4955,0.38923618,0.41632318,0.17768633,0.5364871
layers.14_latent61494,0.3990944,0.41320947,0.17154454,0.7151912
layers.14_latent61930,0.5199315,0.5303609,0.29943228,0.6846391
layers.14_latent14649,0.43040818,0.4373872,0.25546378,0.57221234
layers.14_latent29640,0.5406261,0.5557513,0.20092921,0.72166723
layers.14_latent10684,0.5791134,0.59839267,0.16249563,0.82867706
layers.14_latent45988,0.51317686,0.5177976,0.24123779,0.7543234
layers.14_latent4502,0.6197542,0.6443837,0.40772146,0.757329
layers.14_latent4293,0.47466213,0.46880206,0.22577095,0.6620054
layers.14_latent53290,0.6517937,0.6550207,0.4636042,0.83996725
layers.14_latent14535,0.53372747,0.52402675,0.28012955,0.7774994
layers.14_latent46387,0.55174595,0.56570184,0.33072892,0.7687615
layers.14_latent17396,0.48928633,0.47192413,0.28454012,0.77591866
layers.14_latent57975,0.35206282,0.31460473,0.17609414,0.60797787
layers.14_latent38735,0.5349231,0.49961802,0.25022745,0.8022954
layers.14_latent8610,0.5287819,0.50554717,0.31692836,0.81269807
layers.14_latent37382,0.56780446,0.56344724,0.32178402,0.7252577
layers.14_latent19189,0.42253876,0.4140068,0.29761654,0.57903033
layers.14_latent25372,0.47927234,0.49473006,0.25627533,0.6736241
layers.14_latent21760,0.5474165,0.5400066,0.28067625,0.80258036
layers.14_latent59828,0.46101275,0.4411009,0.19803199,0.6625576
layers.14_latent6559,0.46784553,0.4922369,0.21819341,0.6674038
layers.14_latent59638,0.4516585,0.4387048,0.2505084,0.6420718
layers.14_latent34315,0.54064405,0.5477675,0.36741027,0.6890657
layers.14_latent15449,0.4831174,0.47249025,0.34264565,0.6286333
layers.14_latent34163,0.49348605,0.49414325,0.23248443,0.7120036
layers.14_latent18840,0.4613942,0.49409658,0.21350074,0.6565555
layers.14_latent9197,0.4749346,0.49011573,0.17971395,0.63876927
layers.14_latent46404,0.49964774,0.5050223,0.33323818,0.71189654
layers.14_latent16933,0.5740864,0.55606353,0.2851329,0.81565607
layers.14_latent9621,0.47895947,0.4609558,0.25315538,0.7934478
layers.14_latent42801,0.5252764,0.5192731,0.31857884,0.68739355
layers.14_latent7598,0.5314829,0.5373701,0.21570346,0.7969374
layers.14_latent32048,0.50168896,0.5016994,0.2823753,0.74450946
layers.14_latent6951,0.45212927,0.45134112,0.23744246,0.7194057
layers.14_latent3100,0.4934592,0.51885456,0.2412691,0.6770886
layers.14_latent44366,0.4795351,0.4292389,0.28371894,0.82106227
layers.14_latent4965,0.55576754,0.55475503,0.29458213,0.7739558
layers.14_latent21305,0.5870265,0.57900786,0.3580422,0.8534864
layers.14_latent8140,0.59193397,0.5795448,0.24380895,0.84532726
layers.14_latent33245,0.4110661,0.39667642,0.2210812,0.7245541
layers.14_latent56328,0.44859475,0.43975836,0.21413177,0.73179626
layers.14_latent15787,0.55129683,0.51788354,0.3390302,0.7556319
layers.14_latent59864,0.64153343,0.61537313,0.29052517,0.83756226
layers.14_latent50284,0.6033051,0.64118016,0.379762,0.78754187
layers.14_latent8821,0.5337817,0.5061768,0.35869008,0.78004634
layers.14_latent26300,0.51935303,0.49472684,0.3328491,0.8330862
layers.14_latent23139,0.5029306,0.49761507,0.2690292,0.6972435
layers.14_latent1928,0.5428505,0.5261645,0.3338033,0.76493025
layers.14_latent11275,0.59634584,0.6130999,0.34237146,0.7573601
layers.14_latent20176,0.33753154,0.3594413,0.050734907,0.5808222
layers.14_latent16281,0.51218337,0.4973646,0.3582118,0.669841
layers.14_latent35595,0.32162204,0.33187735,0.14509612,0.45107013
layers.14_latent21569,0.48858082,0.4869818,0.31287915,0.66776013
layers.14_latent23330,0.4886838,0.48621857,0.31057134,0.6779443
layers.14_latent42202,0.4416731,0.45224157,0.28179336,0.53446984
layers.14_latent50579,0.53231317,0.5468187,0.3474504,0.77412796
layers.14_latent43960,0.49096817,0.51266855,0.29194337,0.77563965
layers.14_latent19042,0.52483964,0.52137256,0.20369574,0.7481615
layers.14_latent9558,0.5398487,0.5447504,0.3520044,0.72917867
layers.14_latent35863,0.50745183,0.51087207,0.289348,0.7664354
layers.14_latent46548,0.528488,0.5151085,0.23604716,0.745318
layers.14_latent63262,0.35392424,0.3389875,0.14980614,0.5465331
layers.14_latent14026,0.61562365,0.64551306,0.38197052,0.79006696
layers.14_latent42923,0.58296317,0.6124139,0.17889668,0.7563809
layers.14_latent6519,0.44407502,0.40156677,0.24991652,0.77992165
layers.14_latent8159,0.39179882,0.39428243,0.18946818,0.59981334
layers.14_latent63004,0.55889726,0.5441021,0.3981518,0.6894585
layers.14_latent21079,0.5775419,0.557988,0.3271598,0.88581836
layers.14_latent18014,0.54526514,0.5488644,0.28658122,0.80417925
layers.14_latent53863,0.5029559,0.50366557,0.3746994,0.634875
layers.14_latent48540,0.29465163,0.29701346,0.13831365,0.4616543
layers.14_latent41984,0.57065964,0.573681,0.39314574,0.7798066
layers.14_latent61488,0.5422339,0.5201634,0.36527902,0.7499876
layers.14_latent27700,0.56052154,0.5175423,0.35185134,0.81777
layers.14_latent59948,0.44819668,0.4667018,0.15782368,0.61598366
layers.14_latent25166,0.6320641,0.62486917,0.4675458,0.8055415
layers.14_latent63523,0.411708,0.41318423,0.18599938,0.6299416
layers.14_latent40305,0.5113514,0.5083408,0.2847287,0.6630087
layers.14_latent60374,0.5682587,0.59083545,0.3356254,0.80598533
layers.14_latent42408,0.41491362,0.4087092,0.23400602,0.57155764
layers.14_latent2404,0.5129212,0.5321634,0.1382098,0.8227184
layers.14_latent6597,0.5843748,0.61153626,0.34940648,0.81403214
layers.14_latent46597,0.49061295,0.5262429,0.20697773,0.71234405
layers.14_latent36045,0.58864635,0.614189,0.3155224,0.8009283
layers.14_latent49983,0.5113129,0.47697973,0.25348118,0.76325536
layers.14_latent28123,0.5011203,0.5229801,0.32739872,0.6744982
layers.14_latent11561,0.5734739,0.5824001,0.28343153,0.81444293
layers.14_latent61867,0.5136887,0.531016,0.25077945,0.66402346
layers.14_latent53966,0.36792117,0.368749,0.16751891,0.5573432
layers.14_latent22965,0.48453048,0.48699754,0.3326943,0.6515469
layers.14_latent36322,0.519553,0.52292174,0.18502548,0.69840443
layers.14_latent58391,0.50765663,0.5043373,0.088992506,0.84977233
layers.14_latent51398,0.528758,0.5338992,0.25884148,0.7139898
layers.14_latent31917,0.45588776,0.44527128,0.21138828,0.81574965
layers.14_latent5812,0.5088054,0.51724154,0.33931655,0.67328316
layers.14_latent12921,0.49217036,0.50694853,0.3255483,0.6364838
layers.14_latent11175,0.59879315,0.60094553,0.42312157,0.7274995
layers.14_latent38404,0.5838481,0.61118835,0.2950832,0.76136136
layers.14_latent27065,0.3367559,0.33501005,0.14651963,0.669138
layers.14_latent3939,0.5297921,0.5374017,0.21155895,0.8112385
layers.14_latent23217,0.5463907,0.5480833,0.22169016,0.782478
layers.14_latent37168,0.45370892,0.41075346,0.17235228,0.7155112
layers.14_latent52469,0.52550185,0.5286431,0.33715832,0.7684516
layers.14_latent41671,0.50621665,0.48280787,0.2257524,0.80352736
layers.14_latent20579,0.45568857,0.42044246,0.31295252,0.7184934
layers.14_latent9758,0.53034383,0.5390092,0.3435769,0.73128045
layers.14_latent9645,0.5512865,0.5443821,0.28496242,0.8230834
layers.14_latent21854,0.49541324,0.49846536,0.33833033,0.67652535
layers.14_latent29171,0.46811023,0.4497302,0.199536,0.893882
layers.14_latent3478,0.4646808,0.45070976,0.1954013,0.6742332
layers.14_latent48816,0.45213157,0.42412066,0.2085451,0.7592979
layers.14_latent12224,0.573589,0.5660181,0.34859216,0.74075925
layers.14_latent43824,0.4363927,0.46387354,0.054070946,0.9176931
layers.14_latent60672,0.5443518,0.54110146,0.2491425,0.78549093
layers.14_latent47984,0.48268119,0.4861556,0.29341674,0.62714946
layers.14_latent3653,0.5185686,0.522988,0.22255312,0.74462926
layers.14_latent5388,0.45937443,0.42124438,0.26318744,0.80348897
layers.14_latent64202,0.20420599,0.17791156,0.06171082,0.6233009
layers.14_latent47554,0.4884372,0.48968685,0.2694909,0.73786145
layers.14_latent64848,0.6352563,0.64904284,0.404347,0.79329115
layers.14_latent46420,0.43271813,0.45980668,0.17610106,0.7103198
layers.14_latent37253,0.62850475,0.64781266,0.33370483,0.87558895
layers.14_latent51408,0.34799713,0.35051775,0.07184925,0.62163204
layers.14_latent10329,0.47844735,0.42869812,0.19875413,0.80257255
layers.14_latent24843,0.4954613,0.48261634,0.22719978,0.77524793
layers.14_latent9547,0.35138297,0.3314462,0.16491237,0.5822668
layers.14_latent26823,0.444602,0.45963347,0.15145752,0.6039731
layers.14_latent8906,0.3688726,0.3806942,0.22335061,0.4956003
layers.14_latent6702,0.3975396,0.4195638,0.19065881,0.5080022
layers.14_latent15894,0.497002,0.531849,0.21838325,0.6770716
layers.14_latent15836,0.5807334,0.5544002,0.39274362,0.81774163
layers.14_latent28347,0.60377294,0.60468894,0.29397333,0.81328523
layers.14_latent35751,0.48341176,0.47096038,0.2196332,0.7241962
layers.14_latent64322,0.49113542,0.4948152,0.14952919,0.84637964
layers.14_latent57829,0.49274933,0.48067096,0.24677885,0.8832738
layers.14_latent55617,0.3678643,0.3420766,0.19161946,0.84400046
layers.14_latent60849,0.6050676,0.60030556,0.46723026,0.7268006
layers.14_latent4270,0.5178983,0.52393836,0.19438256,0.7397234
layers.14_latent25823,0.48593083,0.44333228,0.19725923,0.8340908
layers.14_latent33640,0.46583623,0.49362993,0.23182389,0.77275413
layers.14_latent62931,0.44608632,0.46048188,0.16336733,0.6900276
layers.14_latent65300,0.3129497,0.2992009,0.23121642,0.4209426
layers.14_latent29379,0.54422307,0.5620096,0.29061526,0.6930907
layers.14_latent22181,0.4819588,0.49362049,0.26340625,0.79190254
layers.14_latent33954,0.62899506,0.6113819,0.27361453,0.8933579
layers.14_latent11741,0.52135724,0.45317233,0.22779986,0.8583563
layers.14_latent20720,0.4213523,0.39523903,0.11963387,0.6813681
layers.14_latent31889,0.4519117,0.46346223,0.2773404,0.60870814
layers.14_latent65445,0.5897966,0.5916919,0.4207723,0.8143447
layers.14_latent60164,0.51313025,0.51887894,0.29414812,0.70301205
layers.14_latent30366,0.55544776,0.54031193,0.29391268,0.79794437
layers.14_latent28028,0.484301,0.47898564,0.31280866,0.7764764
layers.14_latent21457,0.48267323,0.48104864,0.3060845,0.6447362
layers.14_latent37925,0.5687966,0.54593915,0.33768287,0.7925539
layers.14_latent62290,0.35730258,0.3330098,0.16659622,0.5321934
layers.14_latent26180,0.55328155,0.5435009,0.3649349,0.7690991
layers.14_latent6594,0.5813349,0.57738423,0.36090645,0.78809327
layers.14_latent55657,0.4243871,0.42181808,0.19050512,0.7019309
layers.14_latent29144,0.45155275,0.43815213,0.31502622,0.58948797
layers.14_latent36886,0.44941005,0.43437192,0.18684626,0.6646447
layers.14_latent49643,0.55670065,0.5555841,0.39103237,0.81226313
layers.14_latent17786,0.3651284,0.3539356,0.1411651,0.72010887
layers.14_latent52217,0.4909086,0.50389,0.2931636,0.6732941
layers.14_latent35929,0.506045,0.5147328,0.26670298,0.69948816
layers.14_latent12613,0.5089335,0.5069572,0.32912412,0.6889268
layers.14_latent57371,0.42895073,0.45753914,0.19496424,0.6355339
layers.14_latent4351,0.4457862,0.42116636,0.2024898,0.6661958
layers.14_latent5055,0.5073739,0.51752186,0.32138735,0.63792264
layers.14_latent41418,0.52077186,0.4915657,0.28436056,0.7588641
layers.14_latent45096,0.38486394,0.4199258,0.13733353,0.5942231
layers.14_latent31083,0.39493462,0.31139174,0.1986491,0.76392424
layers.14_latent15091,0.5432173,0.52655977,0.33876508,0.7769886
layers.14_latent50975,0.6210648,0.65985966,0.2887699,0.87196255
layers.14_latent17292,0.4716183,0.4928913,0.15565895,0.7696022
layers.14_latent33340,0.29511264,0.2935515,0.19799256,0.38136423
layers.14_latent19430,0.5582073,0.563136,0.2588927,0.81938785
layers.14_latent30519,0.4049467,0.39507428,0.15403584,0.7165157
layers.14_latent53514,0.45634925,0.45035827,0.32720706,0.61751866
layers.14_latent37059,0.29449955,0.2933972,0.116711326,0.53780806
layers.14_latent37417,0.5009601,0.5112227,0.19683588,0.75330865
layers.14_latent64850,0.5099725,0.5722247,0.09004623,0.7575052
layers.14_latent22796,0.548755,0.5471293,0.33164877,0.72531223
layers.14_latent25941,0.46347225,0.4442322,0.24059924,0.79948175
layers.14_latent950,0.4190032,0.40216827,0.27298898,0.6518808
layers.14_latent24040,0.5249146,0.5183863,0.19557944,0.7836361
layers.14_latent48049,0.39605767,0.40869755,0.11207203,0.6264191
layers.14_latent65279,0.5465529,0.47578263,0.34608248,0.83599365
layers.14_latent47934,0.46704075,0.48422325,0.25316483,0.6127019
layers.14_latent65075,0.55173934,0.5431125,0.33196783,0.7663278
layers.14_latent6835,0.50824344,0.5110334,0.33745098,0.6782814
layers.14_latent3913,0.46523193,0.4717438,0.22902322,0.64592564
layers.14_latent11792,0.5188692,0.53980327,0.2943771,0.6894176
layers.14_latent22743,0.47362056,0.43487158,0.29989183,0.7308104
layers.14_latent56650,0.4918319,0.4848566,0.22770053,0.7090765
layers.14_latent35585,0.552121,0.5501406,0.3137777,0.7779049
layers.14_latent54754,0.5236885,0.55910635,0.3089864,0.73748237
layers.14_latent33836,0.36313924,0.31967643,0.20755352,0.8843341
layers.14_latent41269,0.39494854,0.35793948,0.2237889,0.62946373
layers.14_latent27014,0.52616644,0.562845,0.26070946,0.66928124
layers.14_latent54019,0.5579847,0.49575412,0.34982657,0.8868897
layers.14_latent32824,0.6073999,0.5657516,0.44754696,0.79435414
layers.14_latent43177,0.5101715,0.50609475,0.2395724,0.8241588
layers.14_latent46864,0.39768487,0.3817036,0.1869865,0.59563106
layers.14_latent23205,0.5205734,0.5023843,0.28280056,0.7862576
layers.14_latent7271,0.32793626,0.26803803,0.060681637,0.7549021
layers.14_latent63175,0.5444878,0.5805422,0.2463701,0.8990791
layers.14_latent20879,0.5664578,0.53337467,0.40258664,0.7986104
layers.14_latent15589,0.54031146,0.5409462,0.19674167,0.6742639
layers.14_latent23016,0.62347066,0.63231117,0.41094324,0.7924508
layers.14_latent4763,0.53589535,0.5187578,0.2011149,0.80951095
layers.14_latent54611,0.49472722,0.47597694,0.3077674,0.75085723
layers.14_latent8436,0.4925146,0.47162652,0.24835563,0.70889807
layers.14_latent64814,0.5024191,0.49896532,0.27191544,0.8757149
layers.14_latent28260,0.626484,0.59480727,0.42701748,0.87474734
layers.14_latent2206,0.50974584,0.52044106,0.3253782,0.76073205
layers.14_latent53449,0.4170412,0.42240816,0.2646484,0.60807437
layers.14_latent58847,0.61275995,0.6534272,0.35533175,0.8474808
layers.14_latent49777,0.4293009,0.44937712,0.14352733,0.6336746
layers.14_latent27268,0.60071945,0.6164576,0.44847345,0.75218153
layers.14_latent30368,0.44924235,0.4337564,0.28666645,0.63817096
layers.14_latent37844,0.4931667,0.50051713,0.27749386,0.7430552
layers.14_latent57004,0.6766779,0.6899114,0.3632911,0.8336123
layers.14_latent61904,0.4214561,0.35873616,0.1752118,0.832958
layers.14_latent25137,0.43772393,0.41787463,0.155319,0.7220911
layers.14_latent2665,0.41511142,0.34607816,0.17431462,0.8549605
layers.14_latent10481,0.47060472,0.48080787,0.31566352,0.6847614
layers.14_latent51945,0.40385365,0.39241087,0.22956625,0.72597456
layers.14_latent13434,0.53241104,0.54860175,0.10626621,0.8232656
layers.14_latent1891,0.30486414,0.3233868,0.1282464,0.42304665
layers.14_latent26437,0.50978714,0.49096698,0.3762709,0.740323
layers.14_latent36532,0.580124,0.61684334,0.36082393,0.76779026
layers.14_latent16780,0.4806859,0.48238724,0.12153392,0.80486643
layers.14_latent34984,0.42405152,0.44216886,0.23372039,0.6155758
layers.14_latent38945,0.4668134,0.47243646,0.20067194,0.69977486
layers.14_latent23096,0.47746608,0.4595012,0.2685619,0.75166595
layers.14_latent15179,0.40435654,0.3909672,0.20946933,0.6329255
layers.14_latent16853,0.41228324,0.3993073,0.13678232,0.6483331
layers.14_latent50438,0.42054105,0.43208146,0.2568256,0.55252635
layers.14_latent52415,0.56977934,0.5728859,0.40136436,0.8566853
layers.14_latent43309,0.527953,0.51290536,0.21139047,0.74857706
layers.14_latent13083,0.53509814,0.49444023,0.3238986,0.75524336
layers.14_latent30846,0.5500159,0.54297674,0.34570518,0.83800334
layers.14_latent33176,0.4588638,0.48868072,0.22144923,0.647583
layers.14_latent11595,0.6442611,0.6527021,0.41612905,0.8251128
layers.14_latent28758,0.49868035,0.49695405,0.31129482,0.6309268
layers.14_latent51687,0.47826055,0.4595842,0.26327586,0.67045605
layers.14_latent51178,0.5676693,0.5721096,0.31583184,0.8042904
layers.14_latent5268,0.448775,0.43843052,0.27369624,0.7711623
layers.14_latent144,0.3474759,0.31972185,0.1512931,0.6660041
layers.14_latent38233,0.4252804,0.43084055,0.24333495,0.58711284
layers.14_latent46721,0.48405975,0.4563633,0.28812858,0.63168055
layers.14_latent29539,0.40369073,0.39979398,0.23467427,0.64185566
layers.14_latent7732,0.5553229,0.52405185,0.26636094,0.7831923
layers.14_latent24645,0.37103042,0.35544854,0.13217379,0.6836874
layers.14_latent22872,0.4861995,0.4816396,0.20471458,0.86494565
layers.14_latent34344,0.35916528,0.2751717,0.18321499,0.70602465
layers.14_latent33912,0.42354056,0.40657595,0.25730553,0.6860259
layers.14_latent21271,0.5360387,0.54231703,0.34004104,0.7011515
layers.14_latent36973,0.47529352,0.46265757,0.2458002,0.7535472
layers.14_latent25549,0.48145896,0.4938857,0.19363445,0.78294855
layers.14_latent43304,0.5313802,0.54219544,0.24602593,0.7694952
layers.14_latent60171,0.5265513,0.5133295,0.36377084,0.79203033
layers.14_latent16305,0.51127183,0.49553353,0.34770748,0.829479
layers.14_latent46430,0.47576344,0.4701663,0.29011142,0.82348436
layers.14_latent28169,0.3690635,0.3625367,0.18049419,0.49000525
layers.14_latent59073,0.40425092,0.39102697,0.21219221,0.614511
layers.14_latent36795,0.582814,0.5975802,0.37226635,0.8172686
layers.14_latent29418,0.43194953,0.42716938,0.27367428,0.5959413
layers.14_latent11939,0.41443145,0.3925764,0.19409317,0.6858898
layers.14_latent28468,0.60130125,0.5745515,0.4095367,0.83970594
layers.14_latent53920,0.58079183,0.5768021,0.39342314,0.77711636
layers.14_latent32267,0.48938164,0.49011058,0.35663942,0.6334258
layers.14_latent55743,0.5373406,0.5378833,0.3650465,0.7383222
layers.14_latent28601,0.5245449,0.47805882,0.26672468,0.74031645
layers.14_latent29711,0.4517005,0.42757013,0.25059056,0.7284288
layers.14_latent50978,0.511781,0.48481962,0.23795393,0.84229565
layers.14_latent62304,0.551871,0.53513366,0.25918782,0.83905363
layers.14_latent51416,0.3999549,0.3630014,0.26883948,0.7659862
layers.14_latent11556,0.4559168,0.43976337,0.21531337,0.66898805
layers.14_latent46292,0.4777472,0.46608797,0.27056214,0.8703351
layers.14_latent14043,0.5579275,0.5467694,0.2821365,0.78773314
layers.14_latent48778,0.2663422,0.25794214,0.16400026,0.38779056
layers.14_latent19047,0.5497296,0.5451275,0.32367674,0.6718314
layers.14_latent58548,0.44399586,0.44317597,0.14467278,0.67730755
layers.14_latent3719,0.47221977,0.4767015,0.2886175,0.6920343
layers.14_latent36859,0.462185,0.4750566,0.17034112,0.6730597
layers.14_latent27428,0.4335931,0.40438926,0.268336,0.7187964
layers.14_latent25893,0.50238955,0.47748598,0.2573828,0.85767126
layers.14_latent14720,0.53077596,0.50637716,0.33640787,0.8156233
layers.14_latent26790,0.5339627,0.54245746,0.25493997,0.8251164
layers.14_latent24161,0.44503844,0.4149646,0.20140986,0.704631
layers.14_latent34420,0.5149897,0.55432034,0.3126414,0.67647487
layers.14_latent29332,0.52788943,0.5062205,0.3087288,0.7687897
layers.14_latent53415,0.62638736,0.6229857,0.40031698,0.8686807
layers.14_latent59134,0.4965991,0.47740787,0.23502296,0.7621736
layers.14_latent48884,0.37731898,0.36949947,0.21242958,0.6306892
layers.14_latent3186,0.5601576,0.5865656,0.3017946,0.84540045
layers.14_latent9261,0.57366896,0.58892673,0.2882072,0.73800546
layers.14_latent1061,0.5426289,0.5395461,0.28041467,0.7814715
layers.14_latent12730,0.4486595,0.44670886,0.26411223,0.7203025
layers.14_latent63476,0.57390124,0.6012461,0.2663467,0.77784824
layers.14_latent5276,0.50515014,0.5330681,0.16759576,0.7572286
layers.14_latent24387,0.45836505,0.46181452,0.25552925,0.74936295
layers.14_latent63316,0.5226994,0.49761277,0.38601878,0.6701625
layers.14_latent64049,0.51619935,0.52298975,0.19509792,0.8468426
layers.14_latent34940,0.49009964,0.4833918,0.2070163,0.8319293
layers.14_latent3502,0.4944001,0.47607934,0.26713058,0.8219563
layers.14_latent51051,0.5155694,0.51855636,0.33581513,0.7593235
layers.14_latent54591,0.5376387,0.5595592,0.2815164,0.71781313
layers.14_latent53898,0.52345324,0.51492506,0.2801758,0.76946324
layers.14_latent58273,0.49322715,0.48777378,0.21263655,0.7678472
layers.14_latent63698,0.48822215,0.52214783,0.15351892,0.78206766
layers.14_latent65383,0.5055935,0.44597477,0.28003165,0.8825785
layers.14_latent5150,0.6076471,0.62104475,0.3836453,0.75559425
layers.14_latent64975,0.37459347,0.3690599,0.22480485,0.6096674
layers.14_latent52828,0.60169387,0.6189146,0.4270837,0.7825404
layers.14_latent39670,0.6380181,0.6359584,0.47177866,0.8472487
layers.14_latent22647,0.4642898,0.40359282,0.23858763,0.94455945
layers.14_latent28753,0.48741013,0.50552434,0.10675365,0.6534299
layers.14_latent18110,0.48641,0.48399913,0.22290725,0.72469527
layers.14_latent24339,0.5110996,0.5082951,0.32459486,0.66451335
layers.14_latent21809,0.7317871,0.7284207,0.5653828,0.83509743
layers.14_latent62205,0.4949751,0.48826647,0.355906,0.73512495
layers.14_latent21331,0.5558017,0.5389229,0.37800768,0.7936339
layers.14_latent60304,0.6368983,0.6269254,0.33295396,0.8561562
layers.14_latent7281,0.5598856,0.5611448,0.36274734,0.8323285
layers.14_latent62511,0.5684297,0.5374769,0.3773503,0.8531325
layers.14_latent34614,0.46611664,0.4662217,0.3033828,0.78558815
layers.14_latent12314,0.4887434,0.47534773,0.29452938,0.7041094
layers.14_latent54271,0.36913794,0.36462867,0.25993836,0.4536139
layers.14_latent14158,0.5169005,0.5278687,0.24623054,0.7293582
layers.14_latent57628,0.4796301,0.46763656,0.19746658,0.6764324
layers.14_latent16594,0.40603256,0.39643082,0.23539597,0.7888875
layers.14_latent31470,0.36743447,0.36791906,0.16559127,0.67095727
layers.14_latent50427,0.47276914,0.47866404,0.372597,0.61378855
layers.14_latent47268,0.52768445,0.51052207,0.33473423,0.9306564
layers.14_latent12366,0.4006981,0.39626405,0.20866983,0.6355704
layers.14_latent54537,0.66224474,0.6584808,0.4599343,0.89354557
layers.14_latent52166,0.56397796,0.57516956,0.37835702,0.6478522
layers.14_latent62454,0.5488342,0.55116665,0.3095693,0.7595963
layers.14_latent53390,0.6402813,0.63878965,0.43382993,0.90358233
layers.14_latent10530,0.5935037,0.59202147,0.3071195,0.823879
layers.14_latent19397,0.5550226,0.5767877,0.3416919,0.8099636
layers.14_latent16684,0.50171125,0.5097622,0.20868348,0.71899015
layers.14_latent61304,0.5184243,0.5083828,0.24254876,0.7449538
layers.14_latent40080,0.4035779,0.38410792,0.23252691,0.6706559
layers.14_latent65013,0.46961862,0.46243447,0.31737536,0.6974561
layers.14_latent4738,0.5897922,0.55559164,0.15986758,0.8809699
layers.14_latent41566,0.48008308,0.46925333,0.2841609,0.6673844
layers.14_latent1616,0.52014536,0.56470287,0.29299033,0.7624771
layers.14_latent57368,0.37320814,0.38427222,0.14039207,0.720422
layers.14_latent62561,0.4853334,0.49155274,0.22519243,0.7148223
layers.14_latent52984,0.55388886,0.53653884,0.32925558,0.81022847
layers.14_latent9233,0.3817305,0.32170758,0.10019804,0.7578533
layers.14_latent19092,0.55219483,0.5525627,0.23880154,0.82909334
layers.14_latent16731,0.5652687,0.5663331,0.2312802,0.8532538
layers.14_latent51180,0.3438285,0.3408479,0.14167395,0.75827193
layers.14_latent63768,0.4121801,0.36916295,0.23145731,0.71771204
layers.14_latent34479,0.5341539,0.47719976,0.34074733,0.8995848
layers.14_latent21336,0.5521955,0.55847967,0.20628835,0.7719115
layers.14_latent23155,0.51698,0.5436584,0.2996159,0.7062645
layers.14_latent54991,0.39484078,0.39045596,0.19475028,0.57367647
layers.14_latent38318,0.47639596,0.4685486,0.24655257,0.65861976
layers.14_latent1990,0.57281065,0.5868712,0.13826938,0.9449019
layers.14_latent43215,0.55262846,0.56038326,0.29940358,0.6804175
layers.14_latent37598,0.5095296,0.50248957,0.31840205,0.7654609
layers.14_latent20288,0.41511443,0.38872957,0.21419391,0.67028844
layers.14_latent52163,0.44327968,0.4500725,0.18964395,0.6323885
