LatentID,mean_sim_knn,median_sim_knn,min_sim_knn,max_sim_knn
layers.14_latent23216,0.5432383,0.56107056,0.18503977,0.87584263
layers.14_latent4955,0.35909674,0.3540491,0.17768633,0.5364871
layers.14_latent61494,0.3843857,0.41320947,0.21299386,0.5575384
layers.14_latent61930,0.5093733,0.5343506,0.29943228,0.6846391
layers.14_latent14649,0.40892184,0.43045366,0.25546378,0.5594113
layers.14_latent29640,0.5624561,0.54146695,0.3872463,0.72166723
layers.14_latent10684,0.59988695,0.59839267,0.43070108,0.8070557
layers.14_latent45988,0.5115723,0.5299664,0.34450525,0.67200506
layers.14_latent4502,0.64490306,0.68033445,0.4220117,0.757329
layers.14_latent4293,0.4922704,0.4904028,0.32955417,0.6620054
layers.14_latent53290,0.6807179,0.6770268,0.4686333,0.83996725
layers.14_latent14535,0.5262342,0.52402675,0.4051484,0.72267634
layers.14_latent46387,0.5568216,0.5696479,0.33072892,0.7453892
layers.14_latent17396,0.4771848,0.4129538,0.28454012,0.77591866
layers.14_latent57975,0.3415752,0.30597147,0.20307714,0.57836825
layers.14_latent38735,0.55016166,0.49961802,0.3636704,0.8022954
layers.14_latent8610,0.5194289,0.5020647,0.31692836,0.81269807
layers.14_latent37382,0.59650797,0.5999937,0.32178402,0.7252577
layers.14_latent19189,0.40991968,0.40103453,0.29761654,0.5769715
layers.14_latent25372,0.45286322,0.4663339,0.2803957,0.63656276
layers.14_latent21760,0.585363,0.59870064,0.34690198,0.80258036
layers.14_latent59828,0.48803526,0.47341675,0.29678318,0.6625576
layers.14_latent6559,0.46147218,0.49226516,0.21819341,0.6674038
layers.14_latent59638,0.45601124,0.4387048,0.2505084,0.6420718
layers.14_latent34315,0.5365047,0.5477675,0.36741027,0.6890657
layers.14_latent15449,0.49664354,0.48009312,0.39028308,0.6286333
layers.14_latent34163,0.52147686,0.53081614,0.32249206,0.7120036
layers.14_latent18840,0.44710243,0.486566,0.21350074,0.6565555
layers.14_latent9197,0.48292318,0.5082011,0.17971395,0.63876927
layers.14_latent46404,0.5199347,0.5145867,0.3995191,0.6840985
layers.14_latent16933,0.6233447,0.5773896,0.49036193,0.81565607
layers.14_latent9621,0.45660892,0.42840785,0.25315538,0.70858514
layers.14_latent42801,0.52272993,0.5192731,0.33162183,0.68739355
layers.14_latent7598,0.5164263,0.5566123,0.21570346,0.7969374
layers.14_latent32048,0.5443526,0.53741026,0.37960598,0.74450946
layers.14_latent6951,0.46373764,0.46017906,0.23744246,0.7194057
layers.14_latent3100,0.51884097,0.5523565,0.29940087,0.6770886
layers.14_latent44366,0.4869551,0.4292389,0.28371894,0.82106227
layers.14_latent4965,0.54846454,0.5149401,0.35265523,0.7062261
layers.14_latent21305,0.5932226,0.60000485,0.3580422,0.8534864
layers.14_latent8140,0.6233958,0.6004885,0.3927158,0.84532726
layers.14_latent33245,0.46678314,0.47226763,0.2673044,0.7245541
layers.14_latent56328,0.45166394,0.44701973,0.27074674,0.6764915
layers.14_latent15787,0.56929904,0.552894,0.3627417,0.7556319
layers.14_latent59864,0.65237415,0.63736904,0.53643215,0.83756226
layers.14_latent50284,0.6276026,0.6797692,0.379762,0.78754187
layers.14_latent8821,0.5334028,0.5061768,0.35869008,0.73241055
layers.14_latent26300,0.5354555,0.52323824,0.38315758,0.694095
layers.14_latent23139,0.52051616,0.50115037,0.2690292,0.68612903
layers.14_latent1928,0.60161304,0.66912967,0.39136624,0.76451766
layers.14_latent11275,0.6302574,0.6327728,0.407783,0.7573601
layers.14_latent20176,0.3223284,0.29322934,0.05954714,0.5808222
layers.14_latent16281,0.5298703,0.4973646,0.41649953,0.669841
layers.14_latent35595,0.30895758,0.3318661,0.14509612,0.41676694
layers.14_latent21569,0.46823567,0.48300436,0.31287915,0.6163602
layers.14_latent23330,0.4828251,0.48621857,0.31057134,0.63541853
layers.14_latent42202,0.4435269,0.43470147,0.3437868,0.53446984
layers.14_latent50579,0.54292,0.5575484,0.40609372,0.77412796
layers.14_latent43960,0.49372342,0.5464057,0.29194337,0.6479332
layers.14_latent19042,0.53418225,0.54673535,0.20369574,0.7481615
layers.14_latent9558,0.55951655,0.56253576,0.3520044,0.72917867
layers.14_latent35863,0.5214261,0.5139445,0.33585158,0.7183622
layers.14_latent46548,0.54052824,0.5145284,0.4188859,0.745318
layers.14_latent63262,0.35739785,0.30884725,0.22243595,0.54266334
layers.14_latent14026,0.6284821,0.5895816,0.50993186,0.79006696
layers.14_latent42923,0.5982219,0.6186093,0.17889668,0.75452703
layers.14_latent6519,0.43653262,0.39977264,0.24991652,0.70561934
layers.14_latent8159,0.41357225,0.4006615,0.24111938,0.59981334
layers.14_latent63004,0.5337166,0.51587397,0.3981518,0.6894585
layers.14_latent21079,0.58052367,0.55400085,0.3271598,0.88581836
layers.14_latent18014,0.56785965,0.5813668,0.34397644,0.80417925
layers.14_latent53863,0.512659,0.51897705,0.3746994,0.619839
layers.14_latent48540,0.31093994,0.30181736,0.13831365,0.4616543
layers.14_latent41984,0.56499004,0.573681,0.39314574,0.7798066
layers.14_latent61488,0.5430981,0.5767918,0.38116068,0.6736224
layers.14_latent27700,0.53792477,0.47836792,0.35185134,0.81777
layers.14_latent59948,0.4021736,0.40092742,0.15782368,0.59569484
layers.14_latent25166,0.64140457,0.6388328,0.4675458,0.75500226
layers.14_latent63523,0.42794862,0.44718593,0.2535395,0.6299416
layers.14_latent40305,0.51678944,0.54167926,0.33493665,0.6630087
layers.14_latent60374,0.57106876,0.5976436,0.3356254,0.80598533
layers.14_latent42408,0.42757982,0.4452917,0.23400602,0.56575227
layers.14_latent2404,0.51014984,0.5434009,0.27030307,0.76720774
layers.14_latent6597,0.615304,0.63229626,0.37010267,0.7499085
layers.14_latent46597,0.51088244,0.5286961,0.35130718,0.71234405
layers.14_latent36045,0.59695065,0.614189,0.42033732,0.8009283
layers.14_latent49983,0.56094813,0.527511,0.36107495,0.76325536
layers.14_latent28123,0.50990736,0.53689975,0.36451083,0.6744982
layers.14_latent11561,0.6098255,0.6156424,0.4110042,0.81444293
layers.14_latent61867,0.5277584,0.53768986,0.34473407,0.633839
layers.14_latent53966,0.36479643,0.368749,0.16751891,0.5573432
layers.14_latent22965,0.4911656,0.49441177,0.3326943,0.6515469
layers.14_latent36322,0.5425988,0.5371132,0.4171102,0.6486956
layers.14_latent58391,0.5541472,0.52024555,0.3396647,0.84977233
layers.14_latent51398,0.53209835,0.5338992,0.25884148,0.7139898
layers.14_latent31917,0.45523223,0.43857312,0.23735595,0.81574965
layers.14_latent5812,0.5088214,0.51724154,0.35128736,0.67328316
layers.14_latent12921,0.48236158,0.50694853,0.34055573,0.6364838
layers.14_latent11175,0.6055406,0.59175104,0.4807813,0.7274995
layers.14_latent38404,0.62834877,0.6369918,0.41390064,0.71444625
layers.14_latent27065,0.35999298,0.3569058,0.14651963,0.669138
layers.14_latent3939,0.5156314,0.5374017,0.29816425,0.74250853
layers.14_latent23217,0.5671028,0.59957707,0.28732914,0.782478
layers.14_latent37168,0.4651783,0.4087286,0.3210762,0.7043531
layers.14_latent52469,0.55007654,0.57008874,0.33715832,0.7684516
layers.14_latent41671,0.52690476,0.4941521,0.30101952,0.80184233
layers.14_latent20579,0.45738238,0.42044246,0.33161783,0.7184934
layers.14_latent9758,0.53267753,0.5431597,0.3435769,0.7070596
layers.14_latent9645,0.58243555,0.5532117,0.38937515,0.8230834
layers.14_latent21854,0.49264184,0.4709934,0.34876767,0.67652535
layers.14_latent29171,0.49380767,0.47329566,0.20739356,0.893882
layers.14_latent3478,0.4748553,0.44179797,0.38042876,0.6205462
layers.14_latent48816,0.50313497,0.45551082,0.30312577,0.7592979
layers.14_latent12224,0.603128,0.60181284,0.38568646,0.74075925
layers.14_latent43824,0.47218835,0.47945845,0.1726278,0.9176931
layers.14_latent60672,0.55560654,0.54110146,0.36598638,0.72705305
layers.14_latent47984,0.48289207,0.4861556,0.3321225,0.62714946
layers.14_latent3653,0.50166035,0.51156294,0.23228085,0.6533201
layers.14_latent5388,0.47683796,0.433927,0.26318744,0.80348897
layers.14_latent64202,0.22005965,0.18484831,0.06171082,0.6233009
layers.14_latent47554,0.5117061,0.51641005,0.3084076,0.73786145
layers.14_latent64848,0.6589275,0.65657127,0.49489403,0.79329115
layers.14_latent46420,0.4920255,0.5108457,0.17610106,0.7103198
layers.14_latent37253,0.61837375,0.5990226,0.39137718,0.87558895
layers.14_latent51408,0.35891518,0.3199417,0.07184925,0.62163204
layers.14_latent10329,0.56332433,0.6291245,0.27754593,0.80257255
layers.14_latent24843,0.49348682,0.47352648,0.2584207,0.7040457
layers.14_latent9547,0.32097208,0.27857473,0.16491237,0.5251579
layers.14_latent26823,0.445842,0.43974823,0.32889134,0.6039731
layers.14_latent8906,0.35093945,0.33779746,0.22335061,0.4956003
layers.14_latent6702,0.39868537,0.42582905,0.19065881,0.5080022
layers.14_latent15894,0.5126986,0.5272404,0.36407506,0.6770716
layers.14_latent15836,0.6086933,0.66693825,0.39274362,0.81774163
layers.14_latent28347,0.62321144,0.6796739,0.29397333,0.81328523
layers.14_latent35751,0.48639,0.50451535,0.2196332,0.72359955
layers.14_latent64322,0.5110987,0.4948152,0.14952919,0.84637964
layers.14_latent57829,0.5033347,0.5227827,0.37178046,0.7086803
layers.14_latent55617,0.3553061,0.3420766,0.19161946,0.7796566
layers.14_latent60849,0.62371886,0.6229184,0.5056393,0.7268006
layers.14_latent4270,0.5090997,0.48837024,0.32442817,0.7294729
layers.14_latent25823,0.51781106,0.54491794,0.28271207,0.7569465
layers.14_latent33640,0.49227282,0.4980675,0.3551157,0.77275413
layers.14_latent62931,0.45120353,0.4477209,0.24287151,0.6746278
layers.14_latent65300,0.30840695,0.29674557,0.23121642,0.4209426
layers.14_latent29379,0.558161,0.56876194,0.3907875,0.6930907
layers.14_latent22181,0.47238797,0.49362049,0.26340625,0.72194433
layers.14_latent33954,0.64561945,0.7566697,0.27361453,0.8933579
layers.14_latent11741,0.57689154,0.5619023,0.27665478,0.8583563
layers.14_latent20720,0.42451146,0.39523903,0.11963387,0.6813681
layers.14_latent31889,0.4636961,0.4932877,0.2773404,0.60870814
layers.14_latent65445,0.59231657,0.5916919,0.4207723,0.8143447
layers.14_latent60164,0.54178834,0.5317211,0.37025565,0.70301205
layers.14_latent30366,0.54105365,0.5102585,0.29391268,0.79794437
layers.14_latent28028,0.5052092,0.49623275,0.31280866,0.7764764
layers.14_latent21457,0.4767303,0.49251425,0.3060845,0.61221033
layers.14_latent37925,0.5618405,0.54593915,0.33768287,0.7665858
layers.14_latent62290,0.33616564,0.3330098,0.16659622,0.47058994
layers.14_latent26180,0.5436773,0.54831886,0.3649349,0.7690991
layers.14_latent6594,0.5701589,0.57738423,0.36090645,0.7571958
layers.14_latent55657,0.46105692,0.46394807,0.23714402,0.7019309
layers.14_latent29144,0.4786709,0.4722154,0.35087836,0.58948797
layers.14_latent36886,0.41871837,0.41074267,0.18684626,0.66349816
layers.14_latent49643,0.55432016,0.5431204,0.3913322,0.81226313
layers.14_latent17786,0.37820262,0.34847975,0.1411651,0.72010887
layers.14_latent52217,0.4851765,0.50389,0.2931636,0.6248871
layers.14_latent35929,0.51365554,0.50533843,0.26670298,0.69948816
layers.14_latent12613,0.5287145,0.49852964,0.43652058,0.6889268
layers.14_latent57371,0.42367426,0.45753914,0.19496424,0.5931292
layers.14_latent4351,0.44333452,0.42744306,0.2024898,0.6096595
layers.14_latent5055,0.50067514,0.5080811,0.32138735,0.63612735
layers.14_latent41418,0.5546587,0.5893331,0.28436056,0.7588641
layers.14_latent45096,0.35081255,0.39456648,0.13733353,0.5486194
layers.14_latent31083,0.4599388,0.33486998,0.2221326,0.76392424
layers.14_latent15091,0.55428976,0.6218873,0.33876508,0.73457384
layers.14_latent50975,0.6599921,0.66471463,0.44700956,0.87196255
layers.14_latent17292,0.49253777,0.4969847,0.29661125,0.7696022
layers.14_latent33340,0.2967659,0.30032846,0.19799256,0.38136423
layers.14_latent19430,0.5887951,0.60352194,0.33361268,0.81938785
layers.14_latent30519,0.38737795,0.3612607,0.15403584,0.60975605
layers.14_latent53514,0.4614292,0.4319682,0.32720706,0.61751866
layers.14_latent37059,0.31307632,0.31383896,0.116711326,0.53780806
layers.14_latent37417,0.47888967,0.4721409,0.19683588,0.75330865
layers.14_latent64850,0.523484,0.5749522,0.2728976,0.7575052
layers.14_latent22796,0.55685115,0.54888874,0.33164877,0.72531223
layers.14_latent25941,0.4555929,0.44463274,0.24059924,0.7274422
layers.14_latent950,0.44414946,0.42423895,0.30092078,0.6518808
layers.14_latent24040,0.5232246,0.5256139,0.19557944,0.7836361
layers.14_latent48049,0.38901576,0.39977476,0.11207203,0.6264191
layers.14_latent65279,0.5766358,0.50073504,0.39781427,0.81665003
layers.14_latent47934,0.48396298,0.50995356,0.3255269,0.6127019
layers.14_latent65075,0.5815096,0.57610774,0.37372503,0.7663278
layers.14_latent6835,0.50798154,0.5110334,0.3719314,0.5885811
layers.14_latent3913,0.4779823,0.47617194,0.22902322,0.64592564
layers.14_latent11792,0.49440786,0.5022125,0.2943771,0.6894176
layers.14_latent22743,0.47482914,0.46157613,0.29989183,0.69395393
layers.14_latent56650,0.5050969,0.48652214,0.22770053,0.7090765
layers.14_latent35585,0.5666472,0.5827663,0.3137777,0.7779049
layers.14_latent54754,0.5388592,0.5595813,0.36620122,0.73748237
layers.14_latent33836,0.35263306,0.31967643,0.20755352,0.8843341
layers.14_latent41269,0.3989045,0.37848347,0.26366797,0.61050665
layers.14_latent27014,0.55813736,0.58130497,0.36319357,0.66928124
layers.14_latent54019,0.63010305,0.62219775,0.39438945,0.8868897
layers.14_latent32824,0.5826851,0.54693073,0.44754696,0.79435414
layers.14_latent43177,0.5538628,0.55113894,0.34453467,0.8241588
layers.14_latent46864,0.3906661,0.3790178,0.1869865,0.59563106
layers.14_latent23205,0.50324637,0.48746604,0.28280056,0.7548757
layers.14_latent7271,0.366958,0.30650645,0.060681637,0.7549021
layers.14_latent63175,0.5988627,0.6372336,0.2463701,0.8990791
layers.14_latent20879,0.55528396,0.53333664,0.40258664,0.7986104
layers.14_latent15589,0.56207937,0.56476486,0.23309565,0.6742639
layers.14_latent23016,0.6308369,0.64788735,0.41094324,0.7924508
layers.14_latent4763,0.5720955,0.5909368,0.22843231,0.80951095
layers.14_latent54611,0.5019781,0.47597694,0.3077674,0.75085723
layers.14_latent8436,0.5365514,0.5476714,0.37960553,0.70889807
layers.14_latent64814,0.5278917,0.53909975,0.28401348,0.8757149
layers.14_latent28260,0.62140334,0.61526906,0.42701748,0.8142135
layers.14_latent2206,0.49315748,0.5238419,0.3253782,0.6093952
layers.14_latent53449,0.41518173,0.42240816,0.28028533,0.54347277
layers.14_latent58847,0.57950884,0.6060654,0.36470377,0.70245284
layers.14_latent49777,0.42851645,0.44426286,0.14352733,0.5902332
layers.14_latent27268,0.6085513,0.61567616,0.44949222,0.75218153
layers.14_latent30368,0.44600296,0.44426307,0.28666645,0.63817096
layers.14_latent37844,0.4983212,0.50051713,0.27749386,0.7430552
layers.14_latent57004,0.67321783,0.6933301,0.3632911,0.8336123
layers.14_latent61904,0.39730158,0.33765858,0.1752118,0.832958
layers.14_latent25137,0.44548208,0.41760254,0.155319,0.7220911
layers.14_latent2665,0.4845865,0.44138634,0.17431462,0.8549605
layers.14_latent10481,0.49089813,0.48513585,0.37901247,0.6181501
layers.14_latent51945,0.44117242,0.42355168,0.23117682,0.72597456
layers.14_latent13434,0.58137923,0.5923948,0.10626621,0.8232656
layers.14_latent1891,0.30584657,0.3233868,0.1282464,0.42304665
layers.14_latent26437,0.52133286,0.49711496,0.3762709,0.740323
layers.14_latent36532,0.5984687,0.6274065,0.36082393,0.76779026
layers.14_latent16780,0.51130706,0.51714075,0.18881434,0.80486643
layers.14_latent34984,0.42585796,0.44216886,0.23372039,0.6155758
layers.14_latent38945,0.44981322,0.45281202,0.20067194,0.69977486
layers.14_latent23096,0.45184746,0.4595012,0.31248754,0.54418254
layers.14_latent15179,0.44958395,0.42293042,0.30755135,0.6329255
layers.14_latent16853,0.40336934,0.3993073,0.13678232,0.6483331
layers.14_latent50438,0.43501392,0.43208146,0.2568256,0.55252635
layers.14_latent52415,0.6171011,0.6004136,0.41317058,0.8566853
layers.14_latent43309,0.5372988,0.5270316,0.26451728,0.7357755
layers.14_latent13083,0.54650104,0.5382606,0.3238986,0.7467619
layers.14_latent30846,0.5508486,0.54439783,0.34570518,0.83800334
layers.14_latent33176,0.46527666,0.5220768,0.22144923,0.62664574
layers.14_latent11595,0.6554212,0.6527021,0.41612905,0.8251128
layers.14_latent28758,0.5127556,0.5583041,0.32664418,0.6309268
layers.14_latent51687,0.51769906,0.56341577,0.26327586,0.67045605
layers.14_latent51178,0.60041314,0.6157048,0.31583184,0.8042904
layers.14_latent5268,0.44312528,0.42477953,0.27369624,0.7711623
layers.14_latent144,0.34537268,0.29630294,0.17541881,0.6660041
layers.14_latent38233,0.39291465,0.4125343,0.24333495,0.58181745
layers.14_latent46721,0.47488242,0.43508577,0.28812858,0.63168055
layers.14_latent29539,0.42502278,0.40078115,0.27642637,0.64185566
layers.14_latent7732,0.5749653,0.54301715,0.35164484,0.7831923
layers.14_latent24645,0.38702244,0.37702745,0.13217379,0.6836874
layers.14_latent22872,0.4960863,0.4816396,0.20471458,0.86494565
layers.14_latent34344,0.40599337,0.40267372,0.21090919,0.70602465
layers.14_latent33912,0.43526587,0.43297,0.2845206,0.6860259
layers.14_latent21271,0.5543724,0.5678773,0.34004104,0.7011515
layers.14_latent36973,0.46046048,0.45056367,0.2458002,0.66407216
layers.14_latent25549,0.49776375,0.4938857,0.35560593,0.78294855
layers.14_latent43304,0.513791,0.5464074,0.24602593,0.67341334
layers.14_latent60171,0.52163285,0.5133295,0.36377084,0.79203033
layers.14_latent16305,0.52362025,0.48029318,0.34770748,0.829479
layers.14_latent46430,0.49505466,0.4701663,0.32224205,0.82348436
layers.14_latent28169,0.42289063,0.44919813,0.31554064,0.49000525
layers.14_latent59073,0.38796374,0.39102697,0.23820329,0.5389049
layers.14_latent36795,0.58346325,0.5726322,0.37226635,0.8172686
layers.14_latent29418,0.45916685,0.434393,0.37569332,0.5959413
layers.14_latent11939,0.38649887,0.36835837,0.19409317,0.6121279
layers.14_latent28468,0.58838403,0.5652327,0.46891597,0.7597284
layers.14_latent53920,0.561126,0.5660986,0.39342314,0.77711636
layers.14_latent32267,0.48708043,0.4982441,0.36394873,0.6119814
layers.14_latent55743,0.5339878,0.5354395,0.37236205,0.68776643
layers.14_latent28601,0.5698487,0.58921576,0.3679008,0.74031645
layers.14_latent29711,0.44792545,0.421969,0.25059056,0.7284288
layers.14_latent50978,0.49418598,0.48471034,0.23795393,0.7019042
layers.14_latent62304,0.58236724,0.56511617,0.411422,0.83905363
layers.14_latent51416,0.40027085,0.37833285,0.26883948,0.6184252
layers.14_latent11556,0.48135003,0.5241447,0.25723177,0.63520396
layers.14_latent46292,0.4705745,0.45655414,0.27056214,0.6626483
layers.14_latent14043,0.5694797,0.5987348,0.2821365,0.78773314
layers.14_latent48778,0.2786317,0.27471513,0.1831455,0.38779056
layers.14_latent19047,0.533906,0.5365175,0.32367674,0.6718314
layers.14_latent58548,0.46802932,0.43569508,0.22228315,0.67730755
layers.14_latent3719,0.47910917,0.4961864,0.2886175,0.6920343
layers.14_latent36859,0.45591477,0.4750566,0.17034112,0.5862686
layers.14_latent27428,0.43155152,0.42218053,0.36856547,0.5736507
layers.14_latent25893,0.5454099,0.508569,0.315957,0.85767126
layers.14_latent14720,0.556496,0.5381824,0.41092438,0.8156233
layers.14_latent26790,0.57418126,0.57746214,0.25493997,0.8251164
layers.14_latent24161,0.47231135,0.46146542,0.2903242,0.704631
layers.14_latent34420,0.54202443,0.59055156,0.3126414,0.67647487
layers.14_latent29332,0.5362316,0.5081589,0.3087288,0.7687897
layers.14_latent53415,0.60640144,0.58943725,0.40031698,0.8686807
layers.14_latent59134,0.5134689,0.49322492,0.23502296,0.7621736
layers.14_latent48884,0.37666976,0.36949947,0.22970895,0.5992444
layers.14_latent3186,0.59985286,0.59952104,0.3894856,0.84540045
layers.14_latent9261,0.5819003,0.6135281,0.2882072,0.73800546
layers.14_latent1061,0.55171204,0.5395461,0.28041467,0.7814715
layers.14_latent12730,0.42947298,0.42395884,0.26411223,0.58779603
layers.14_latent63476,0.586954,0.6012461,0.44347638,0.68623066
layers.14_latent5276,0.5052915,0.54983515,0.16759576,0.7262123
layers.14_latent24387,0.5051133,0.49310744,0.2675203,0.74936295
layers.14_latent63316,0.5527316,0.56727904,0.44933078,0.6701625
layers.14_latent64049,0.52673274,0.52298975,0.29132438,0.8468426
layers.14_latent34940,0.47481662,0.4833918,0.2070163,0.8319293
layers.14_latent3502,0.48656574,0.47607934,0.26713058,0.8001965
layers.14_latent51051,0.49091184,0.50554115,0.33581513,0.63240457
layers.14_latent54591,0.53392255,0.5595592,0.33181918,0.65968937
layers.14_latent53898,0.544001,0.51492506,0.34452423,0.76946324
layers.14_latent58273,0.4786805,0.48586845,0.21263655,0.7678472
layers.14_latent63698,0.51699245,0.5356668,0.15351892,0.78206766
layers.14_latent65383,0.53519994,0.46832335,0.28538692,0.8825785
layers.14_latent5150,0.60723716,0.62555754,0.3836453,0.75559425
layers.14_latent64975,0.40181497,0.3895548,0.23568368,0.6096674
layers.14_latent52828,0.56951964,0.5720501,0.4270837,0.72547776
layers.14_latent39670,0.6457155,0.6359584,0.47177866,0.8472487
layers.14_latent22647,0.4877215,0.40359282,0.28402314,0.94455945
layers.14_latent28753,0.45754924,0.4824313,0.10675365,0.6192032
layers.14_latent18110,0.508457,0.4986124,0.3284787,0.72469527
layers.14_latent24339,0.50472045,0.51990646,0.32459486,0.66451335
layers.14_latent21809,0.73093075,0.72458524,0.57449865,0.8268201
layers.14_latent62205,0.48102316,0.45112434,0.355906,0.73512495
layers.14_latent21331,0.5477611,0.5389229,0.44883204,0.6493437
layers.14_latent60304,0.65665066,0.6796832,0.33295396,0.8561562
layers.14_latent7281,0.5614309,0.5611448,0.36274734,0.8323285
layers.14_latent62511,0.57822335,0.56968135,0.3773503,0.8531325
layers.14_latent34614,0.46377477,0.50148743,0.3270595,0.582651
layers.14_latent12314,0.5322113,0.5393995,0.3993741,0.7041094
layers.14_latent54271,0.3702407,0.36462867,0.25993836,0.4536139
layers.14_latent14158,0.5048642,0.53260946,0.24623054,0.7293582
layers.14_latent57628,0.48630676,0.46763656,0.38994122,0.6764324
layers.14_latent16594,0.40083882,0.38953537,0.23539597,0.7888875
layers.14_latent31470,0.37278566,0.36872765,0.16559127,0.67095727
layers.14_latent50427,0.47022063,0.47866404,0.372597,0.61378855
layers.14_latent47268,0.55672437,0.5166166,0.35134476,0.9306564
layers.14_latent12366,0.38469008,0.39626405,0.20866983,0.6355704
layers.14_latent54537,0.65646,0.65179545,0.4599343,0.89354557
layers.14_latent52166,0.5565217,0.57516956,0.37835702,0.6435443
layers.14_latent62454,0.5755279,0.5607091,0.41546866,0.7313459
layers.14_latent53390,0.6491083,0.63459885,0.43382993,0.90358233
layers.14_latent10530,0.6068832,0.6080529,0.3071195,0.823879
layers.14_latent19397,0.5886003,0.61004376,0.3654495,0.8099636
layers.14_latent16684,0.4856622,0.46756265,0.20868348,0.65581524
layers.14_latent61304,0.51911503,0.5363982,0.24254876,0.7449538
layers.14_latent40080,0.4321599,0.3937865,0.2566414,0.6706559
layers.14_latent65013,0.4660195,0.44097516,0.31737536,0.6974561
layers.14_latent4738,0.66095704,0.7073882,0.3029163,0.8809699
layers.14_latent41566,0.46078095,0.44821894,0.2841609,0.61732924
layers.14_latent1616,0.54871273,0.597584,0.3150109,0.7624771
layers.14_latent57368,0.37857544,0.38427222,0.14039207,0.720422
layers.14_latent62561,0.48279506,0.4961158,0.22519243,0.7148223
layers.14_latent52984,0.55259144,0.5757524,0.32925558,0.81022847
layers.14_latent9233,0.41367128,0.42091894,0.22069427,0.7578533
layers.14_latent19092,0.5931375,0.5970762,0.40716004,0.82909334
layers.14_latent16731,0.6020031,0.5997858,0.37201875,0.8532538
layers.14_latent51180,0.3438573,0.35236633,0.16774559,0.60997254
layers.14_latent63768,0.43024892,0.40628847,0.23145731,0.71771204
layers.14_latent34479,0.5503171,0.54468197,0.34074733,0.8141451
layers.14_latent21336,0.5544179,0.59571993,0.20628835,0.7134392
layers.14_latent23155,0.5150106,0.5291226,0.2996159,0.61744905
layers.14_latent54991,0.41672716,0.39645877,0.23771392,0.57367647
layers.14_latent38318,0.48173067,0.4956504,0.24655257,0.65861976
layers.14_latent1990,0.6315801,0.61869395,0.39779115,0.9449019
layers.14_latent43215,0.56386894,0.5729097,0.29940358,0.6804175
layers.14_latent37598,0.51378673,0.54676175,0.31840205,0.64354384
layers.14_latent20288,0.41677925,0.39983103,0.24479939,0.63665646
layers.14_latent52163,0.45843658,0.46556887,0.26515713,0.6323885
