LatentID,mean_sim_knn,median_sim_knn,min_sim_knn,max_sim_knn
layers.14_latent7598,0.36639646,0.4181342,0.21570346,0.46535176
layers.14_latent32048,0.57744557,0.56122136,0.4266059,0.74450946
layers.14_latent6951,0.5641256,0.48866597,0.48430508,0.7194057
layers.14_latent3100,0.47236744,0.39271462,0.3472991,0.6770886
layers.14_latent44366,0.5765352,0.55558074,0.35296267,0.82106227
layers.14_latent4965,0.61241883,0.61790377,0.51312655,0.7062261
layers.14_latent21305,0.6213551,0.64757943,0.4695856,0.7469003
layers.14_latent8140,0.76834846,0.7632882,0.6964299,0.84532726
layers.14_latent33245,0.49722767,0.51957315,0.417457,0.5546528
layers.14_latent56328,0.34876454,0.27361768,0.27074674,0.50192916
layers.14_latent15787,0.5109597,0.50753254,0.507463,0.51788354
layers.14_latent59864,0.7413543,0.74913174,0.63736904,0.83756226
layers.14_latent50284,0.71313494,0.6982901,0.6968556,0.7442591
layers.14_latent8821,0.5859424,0.55674505,0.46867156,0.73241055
layers.14_latent26300,0.5922304,0.5732868,0.5247719,0.6786325
layers.14_latent23139,0.53268737,0.49761507,0.49535686,0.60509014
layers.14_latent1928,0.52561706,0.513506,0.39136624,0.67197883
layers.14_latent11275,0.6463304,0.63803416,0.57008857,0.7308686
layers.14_latent20176,0.45556,0.5689714,0.21688642,0.5808222
layers.14_latent16281,0.57970333,0.6527695,0.41649953,0.669841
layers.14_latent35595,0.32670546,0.3409802,0.23417856,0.40495762
layers.14_latent21569,0.47558436,0.47498152,0.4522,0.49957156
layers.14_latent23330,0.5068386,0.5037296,0.48621857,0.53056765
layers.14_latent42202,0.47708133,0.5060592,0.39071497,0.53446984
layers.14_latent50579,0.60115,0.5602898,0.46903205,0.77412796
layers.14_latent43960,0.46424273,0.41186643,0.40796232,0.57289946
layers.14_latent19042,0.635737,0.6123142,0.54673535,0.7481615
layers.14_latent9558,0.5948478,0.6047727,0.45059204,0.72917867
layers.14_latent35863,0.52425486,0.5407714,0.37754506,0.65444815
layers.14_latent46548,0.4729973,0.46682218,0.46512324,0.4870465
layers.14_latent63262,0.26057184,0.26101896,0.22243595,0.29826063
layers.14_latent14026,0.6642943,0.67982084,0.5895816,0.7234804
layers.14_latent42923,0.5947736,0.5876637,0.5842433,0.6124139
layers.14_latent6519,0.46874616,0.42710605,0.38383362,0.59529877
layers.14_latent8159,0.43919465,0.41318724,0.39428243,0.5101142
layers.14_latent63004,0.5499754,0.51587397,0.5130965,0.62095565
layers.14_latent21079,0.570385,0.55400085,0.5255228,0.6316312
layers.14_latent18014,0.591249,0.5484957,0.48227733,0.7429739
layers.14_latent53863,0.5200703,0.5647181,0.37565374,0.619839
layers.14_latent48540,0.2409154,0.25317633,0.13831365,0.3312562
layers.14_latent41984,0.5828764,0.573681,0.51957905,0.65536916
layers.14_latent61488,0.5758176,0.58303404,0.48875046,0.6556683
layers.14_latent27700,0.54432553,0.46335524,0.35185134,0.81777
layers.14_latent59948,0.433202,0.3905805,0.3133306,0.59569484
layers.14_latent25166,0.6872651,0.68192387,0.62486917,0.75500226
layers.14_latent63523,0.53387016,0.48589748,0.48577148,0.6299416
layers.14_latent40305,0.5417131,0.5749227,0.4674667,0.5827499
layers.14_latent60374,0.46621156,0.37216732,0.37166715,0.65480024
layers.14_latent42408,0.3520173,0.37675428,0.23400602,0.4452917
layers.14_latent2404,0.5662882,0.5489221,0.3827346,0.76720774
layers.14_latent6597,0.5703928,0.63229626,0.37010267,0.70877934
layers.14_latent46597,0.51530796,0.5286961,0.48568302,0.5315447
layers.14_latent36045,0.6146676,0.6445855,0.47681975,0.7225976
layers.14_latent49983,0.74122876,0.7627296,0.6977012,0.76325536
layers.14_latent28123,0.5178058,0.47903123,0.39988807,0.6744982
layers.14_latent11561,0.7042597,0.7368284,0.56911325,0.80683756
layers.14_latent61867,0.5195334,0.5848874,0.34473407,0.6289787
layers.14_latent53966,0.43003693,0.4759584,0.33742937,0.47672296
layers.14_latent22965,0.5283286,0.49441177,0.439027,0.6515469
layers.14_latent36322,0.60802424,0.638264,0.5371132,0.6486956
layers.14_latent58391,0.5828622,0.49025893,0.4427632,0.8155645
layers.14_latent51398,0.62417245,0.6284765,0.5338992,0.71014166
layers.14_latent31917,0.578811,0.4902499,0.43043336,0.81574965
layers.14_latent5812,0.59289,0.56003004,0.5516228,0.6670173
layers.14_latent12921,0.43740165,0.42700022,0.35482442,0.5303803
layers.14_latent11175,0.6695058,0.67427063,0.6575261,0.67672056
layers.14_latent38404,0.6120034,0.6279224,0.55820644,0.64988136
layers.14_latent27065,0.29805377,0.2803231,0.27991366,0.33392462
layers.14_latent3939,0.62885267,0.58664596,0.55740345,0.74250853
layers.14_latent23217,0.68459463,0.67172885,0.59957707,0.782478
layers.14_latent37168,0.50711423,0.41271096,0.40427876,0.7043531
layers.14_latent52469,0.5747852,0.5656362,0.5455272,0.6131921
layers.14_latent41671,0.48425922,0.48280787,0.47581762,0.4941521
layers.14_latent20579,0.4579637,0.4726488,0.42044246,0.48079994
layers.14_latent9758,0.624278,0.59448475,0.5794543,0.6988951
layers.14_latent9645,0.65028065,0.6016394,0.52611923,0.8230834
layers.14_latent21854,0.53835064,0.511265,0.46463734,0.6391497
layers.14_latent29171,0.48303422,0.5007896,0.36315832,0.5851548
layers.14_latent3478,0.50632477,0.50356925,0.43396232,0.5814427
layers.14_latent48816,0.6608059,0.721945,0.5128962,0.7475766
layers.14_latent12224,0.6171514,0.60181284,0.58162224,0.6680191
layers.14_latent43824,0.6918214,0.62409616,0.53367496,0.9176931
layers.14_latent60672,0.52056366,0.5158504,0.50473917,0.54110146
layers.14_latent47984,0.47512642,0.48096785,0.45603544,0.48837602
layers.14_latent3653,0.5847004,0.5953556,0.50542563,0.6533201
layers.14_latent5388,0.78564733,0.7903634,0.76308966,0.80348897
layers.14_latent64202,0.18262117,0.21588136,0.06171082,0.27027133
layers.14_latent47554,0.5772393,0.6262221,0.4233663,0.6821295
layers.14_latent64848,0.6482522,0.65657127,0.49489403,0.79329115
layers.14_latent46420,0.46824536,0.45980668,0.37735295,0.56757647
layers.14_latent37253,0.6292091,0.7312973,0.40636027,0.7499697
layers.14_latent51408,0.4772942,0.49205494,0.39621273,0.543615
layers.14_latent10329,0.56859803,0.6801068,0.27754593,0.74814135
layers.14_latent24843,0.5586967,0.51436245,0.45768195,0.7040457
layers.14_latent9547,0.344792,0.27841565,0.26227897,0.49368143
layers.14_latent26823,0.49981534,0.50777984,0.4810102,0.510656
layers.14_latent8906,0.40554523,0.41572112,0.3806942,0.42022032
layers.14_latent6702,0.42782536,0.48346987,0.29200396,0.5080022
layers.14_latent15894,0.53916085,0.5318693,0.5272404,0.55837286
layers.14_latent15836,0.72640944,0.71951544,0.66912,0.79059297
layers.14_latent28347,0.7510562,0.74141884,0.7360723,0.77567744
layers.14_latent35751,0.38190818,0.35438043,0.2196332,0.5717109
layers.14_latent64322,0.45599592,0.52667093,0.2826021,0.55871475
layers.14_latent57829,0.48934102,0.50384814,0.3901979,0.5739771
layers.14_latent55617,0.46275926,0.39373633,0.21488483,0.7796566
layers.14_latent60849,0.635575,0.6464759,0.57482976,0.68541926
layers.14_latent4270,0.49883297,0.44259784,0.32442817,0.7294729
layers.14_latent25823,0.5595912,0.54491794,0.3769091,0.7569465
layers.14_latent33640,0.4504498,0.46378297,0.41504872,0.47251773
layers.14_latent62931,0.3968093,0.3846425,0.30328095,0.50250447
layers.14_latent65300,0.2899486,0.28607023,0.284256,0.29951966
layers.14_latent29379,0.5939786,0.64335,0.445495,0.6930907
layers.14_latent22181,0.38104987,0.33221745,0.31731164,0.49362049
layers.14_latent33954,0.82770354,0.83407724,0.76771,0.88132346
layers.14_latent11741,0.6938707,0.76277804,0.4688639,0.8499702
layers.14_latent20720,0.37558946,0.30097428,0.16285007,0.662944
layers.14_latent31889,0.403605,0.41132814,0.3257991,0.4736878
layers.14_latent65445,0.643069,0.6347969,0.61125726,0.683153
layers.14_latent60164,0.4421785,0.4477565,0.38832465,0.49045438
layers.14_latent30366,0.46950182,0.51246905,0.29391268,0.6021237
layers.14_latent28028,0.50168353,0.5056082,0.37159654,0.6278458
layers.14_latent21457,0.3773439,0.33343297,0.3060845,0.49251425
layers.14_latent37925,0.6382789,0.5834383,0.56481266,0.7665858
layers.14_latent62290,0.39002967,0.35736966,0.35247013,0.4602492
layers.14_latent26180,0.5352793,0.54831886,0.50154763,0.55597126
layers.14_latent6594,0.5142468,0.5051854,0.49766058,0.53989446
layers.14_latent55657,0.60027283,0.63493943,0.46394807,0.7019309
layers.14_latent29144,0.47226968,0.46284997,0.39536995,0.5585891
layers.14_latent36886,0.41895366,0.30857494,0.28478783,0.66349816
layers.14_latent49643,0.50767905,0.5152034,0.48897484,0.51885897
layers.14_latent17786,0.46562874,0.34847975,0.32829762,0.72010887
layers.14_latent52217,0.4451122,0.4512823,0.323251,0.5608033
layers.14_latent35929,0.54446524,0.4743477,0.45955974,0.69948816
layers.14_latent12613,0.5698243,0.5135888,0.5069572,0.6889268
layers.14_latent57371,0.3347899,0.31244922,0.19496424,0.4969562
layers.14_latent4351,0.40598893,0.42744306,0.29423103,0.49629268
layers.14_latent5055,0.42926943,0.42933965,0.3539443,0.50452435
layers.14_latent41418,0.60029274,0.5893331,0.53327733,0.67826796
layers.14_latent45096,0.40551904,0.4315734,0.3210371,0.46394664
layers.14_latent31083,0.7003377,0.74457675,0.6061662,0.75027037
layers.14_latent15091,0.7278206,0.72446847,0.72441936,0.73457384
layers.14_latent50975,0.7140074,0.6958201,0.5742395,0.87196255
layers.14_latent17292,0.46403885,0.46349517,0.4524163,0.47620514
layers.14_latent33340,0.30985913,0.33181286,0.24468063,0.3530839
layers.14_latent19430,0.6661933,0.68941915,0.6077616,0.70139915
layers.14_latent30519,0.47289935,0.44768125,0.3612607,0.60975605
layers.14_latent53514,0.48042616,0.488396,0.39456758,0.5583148
layers.14_latent37059,0.33773497,0.32380673,0.31922424,0.37017393
layers.14_latent37417,0.50072175,0.58852017,0.2655704,0.6480746
layers.14_latent64850,0.41083416,0.38465273,0.2728976,0.5749522
layers.14_latent22796,0.6554602,0.66375107,0.62404794,0.6785816
layers.14_latent25941,0.56518483,0.6267214,0.34139085,0.7274422
layers.14_latent950,0.40778506,0.40825808,0.30092078,0.5141763
layers.14_latent24040,0.5001075,0.47076634,0.44634506,0.5832112
layers.14_latent48049,0.4829184,0.47793,0.42265728,0.54816806
layers.14_latent65279,0.54885453,0.4606243,0.44007474,0.74586445
layers.14_latent47934,0.5300083,0.53850853,0.46584338,0.5856729
layers.14_latent65075,0.6578771,0.70433754,0.5321239,0.73716974
layers.14_latent6835,0.5488827,0.5669543,0.49111265,0.5885811
layers.14_latent3913,0.5963828,0.64157164,0.50165105,0.64592564
layers.14_latent11792,0.4956341,0.41369078,0.38379395,0.6894176
layers.14_latent22743,0.5423842,0.55476385,0.46157613,0.6108127
layers.14_latent56650,0.56238025,0.49561316,0.48245108,0.7090765
layers.14_latent35585,0.7021015,0.6728993,0.6705158,0.76288956
layers.14_latent54754,0.5688441,0.5724123,0.48770034,0.6464196
layers.14_latent33836,0.2767022,0.3044569,0.20755352,0.31809613
layers.14_latent41269,0.36875057,0.38140082,0.29253623,0.4323147
layers.14_latent27014,0.5590337,0.56746686,0.4403529,0.66928124
layers.14_latent54019,0.7516501,0.8046231,0.62219775,0.8281294
layers.14_latent32824,0.5150523,0.515258,0.476161,0.553738
layers.14_latent43177,0.6377518,0.5732889,0.5158077,0.8241588
layers.14_latent46864,0.36211157,0.3790178,0.3122818,0.39503515
layers.14_latent23205,0.391885,0.39987776,0.28280056,0.4929767
layers.14_latent7271,0.29116893,0.25864178,0.22439596,0.39046907
layers.14_latent63175,0.71295136,0.6372336,0.60254115,0.8990791
layers.14_latent20879,0.49541917,0.4786678,0.40258664,0.60500306
layers.14_latent15589,0.5564807,0.56476486,0.5386317,0.5660457
layers.14_latent23016,0.67761105,0.6704764,0.6522665,0.71009016
layers.14_latent4763,0.5513491,0.53293896,0.49590868,0.6251997
layers.14_latent54611,0.4909481,0.47597694,0.4146152,0.5822522
layers.14_latent8436,0.5447615,0.5541067,0.44713122,0.63304657
layers.14_latent64814,0.5321168,0.53909975,0.38144124,0.6758094
layers.14_latent28260,0.6701376,0.6407102,0.62990665,0.7397959
layers.14_latent2206,0.5557427,0.5747361,0.4962012,0.5962909
layers.14_latent53449,0.401269,0.38368806,0.28028533,0.5398336
layers.14_latent58847,0.64074665,0.6558188,0.5639684,0.70245284
layers.14_latent49777,0.44159555,0.44426286,0.33900714,0.5415167
layers.14_latent27268,0.66117924,0.659009,0.61567616,0.70885265
layers.14_latent30368,0.50408596,0.5003513,0.49960387,0.51230276
layers.14_latent37844,0.48360726,0.47546193,0.47326964,0.5020902
layers.14_latent57004,0.6788004,0.6899114,0.586268,0.76022196
layers.14_latent61904,0.31618297,0.25754035,0.24331518,0.44769338
layers.14_latent25137,0.47096524,0.5354856,0.155319,0.7220911
layers.14_latent2665,0.32488155,0.2453568,0.17431462,0.55497324
layers.14_latent10481,0.509792,0.5030526,0.48080787,0.5455154
layers.14_latent51945,0.52188176,0.581661,0.37171328,0.6122711
layers.14_latent13434,0.6728499,0.76632714,0.428957,0.8232656
layers.14_latent1891,0.40624276,0.42049113,0.37519056,0.42304665
layers.14_latent26437,0.58186334,0.6578375,0.40811002,0.67964256
layers.14_latent36532,0.5459962,0.5231085,0.47288388,0.6419962
layers.14_latent16780,0.47828165,0.42127106,0.39658046,0.6169934
layers.14_latent34984,0.46484056,0.4491933,0.37384748,0.571481
layers.14_latent38945,0.52592343,0.45281202,0.4369015,0.6880568
layers.14_latent23096,0.36654422,0.33022586,0.31248754,0.45691922
layers.14_latent15179,0.43544492,0.39601293,0.30755135,0.60277045
layers.14_latent16853,0.4845765,0.44855943,0.35683703,0.6483331
layers.14_latent50438,0.43973017,0.43208146,0.37284017,0.5142688
layers.14_latent52415,0.7223573,0.7451116,0.56527495,0.8566853
layers.14_latent43309,0.63389105,0.65221953,0.5732218,0.6762318
layers.14_latent13083,0.55531514,0.4896311,0.42955238,0.7467619
layers.14_latent30846,0.6794281,0.70700574,0.49327525,0.83800334
layers.14_latent33176,0.57526946,0.56364274,0.53551996,0.62664574
layers.14_latent11595,0.670857,0.68829966,0.53598267,0.78828883
layers.14_latent28758,0.5278756,0.5671633,0.42269272,0.59377086
layers.14_latent51687,0.6255417,0.6140064,0.5921626,0.67045605
layers.14_latent51178,0.63392943,0.59040576,0.5779543,0.73342824
layers.14_latent5268,0.5016977,0.47255063,0.42477953,0.607763
layers.14_latent144,0.30144155,0.31369564,0.21044755,0.3801814
layers.14_latent38233,0.39124474,0.4125343,0.34246328,0.41873667
layers.14_latent46721,0.5425945,0.56922114,0.42688182,0.63168055
layers.14_latent29539,0.42313138,0.46719998,0.289606,0.51258814
layers.14_latent7732,0.65323466,0.6363385,0.59827477,0.72509074
layers.14_latent24645,0.57375425,0.58281004,0.45476532,0.6836874
layers.14_latent22872,0.5828074,0.5436008,0.4816396,0.72318184
layers.14_latent34344,0.50648725,0.47869873,0.40267372,0.6380893
layers.14_latent33912,0.5181433,0.55575,0.43297,0.5657099
layers.14_latent21271,0.64962,0.6733874,0.57432115,0.7011515
layers.14_latent36973,0.43699312,0.41315737,0.3675336,0.53028834
layers.14_latent25549,0.62142533,0.62860715,0.4527203,0.78294855
layers.14_latent43304,0.58710724,0.5886992,0.5464074,0.626215
layers.14_latent60171,0.6596512,0.65936697,0.5275563,0.79203033
layers.14_latent16305,0.6196184,0.55120707,0.47816923,0.829479
layers.14_latent46430,0.45915613,0.48002383,0.40441424,0.49303028
layers.14_latent28169,0.45063666,0.44919813,0.42796642,0.47474542
layers.14_latent59073,0.30047902,0.24970213,0.23820329,0.4135317
layers.14_latent36795,0.548563,0.527646,0.48613572,0.63190734
layers.14_latent29418,0.40693787,0.39708447,0.37569332,0.44803587
layers.14_latent11939,0.28253767,0.2936959,0.19409317,0.3598239
layers.14_latent28468,0.6214027,0.65038043,0.46891597,0.7449117
layers.14_latent53920,0.5442432,0.47558293,0.39342314,0.7637235
layers.14_latent32267,0.4995227,0.4982441,0.42073804,0.5795859
layers.14_latent55743,0.48872828,0.5354395,0.39221334,0.53853196
layers.14_latent28601,0.48615184,0.412631,0.3679008,0.67792386
layers.14_latent29711,0.4830569,0.4247887,0.4121779,0.6122041
layers.14_latent50978,0.51180655,0.49461973,0.4417774,0.5990226
layers.14_latent62304,0.5205268,0.49196863,0.411422,0.6581898
layers.14_latent51416,0.39607778,0.4106015,0.3588865,0.4187454
layers.14_latent11556,0.57599753,0.5902065,0.5241447,0.6136414
layers.14_latent46292,0.4500259,0.40274307,0.38097447,0.56636006
layers.14_latent14043,0.70296377,0.68068475,0.6404733,0.78773314
layers.14_latent48778,0.27260676,0.29452384,0.1831455,0.34015095
layers.14_latent19047,0.5059418,0.5365175,0.43618032,0.5451275
layers.14_latent58548,0.44753727,0.4239879,0.41247952,0.5061444
layers.14_latent3719,0.60052997,0.57609665,0.5334588,0.6920343
layers.14_latent36859,0.48624447,0.4810207,0.43869904,0.53901374
layers.14_latent27428,0.44269705,0.45442563,0.39542037,0.47824514
layers.14_latent25893,0.57511634,0.5638006,0.53102183,0.63052654
layers.14_latent14720,0.72377676,0.68464804,0.67105883,0.8156233
layers.14_latent26790,0.6177123,0.51898366,0.509037,0.8251164
layers.14_latent24161,0.5365171,0.48995566,0.4149646,0.704631
layers.14_latent34420,0.53167385,0.55571514,0.41702545,0.62228096
layers.14_latent29332,0.5394962,0.5081589,0.5062205,0.6041091
layers.14_latent53415,0.5543762,0.5625494,0.40031698,0.70026225
layers.14_latent59134,0.7548949,0.75144565,0.75106543,0.7621736
layers.14_latent48884,0.3838716,0.39217225,0.31832728,0.44111526
layers.14_latent3186,0.6600416,0.62972707,0.59117335,0.7592242
layers.14_latent9261,0.5942461,0.58892673,0.5288855,0.66492593
layers.14_latent1061,0.5685652,0.49009964,0.4341244,0.7814715
layers.14_latent12730,0.535352,0.571551,0.44670886,0.58779603
layers.14_latent63476,0.55047303,0.57446563,0.49511403,0.5818395
layers.14_latent5276,0.45611027,0.47251666,0.34597903,0.54983515
layers.14_latent24387,0.68519473,0.7483415,0.5578797,0.74936295
layers.14_latent63316,0.6234019,0.63276416,0.56727904,0.6701625
layers.14_latent64049,0.48095798,0.41435552,0.41361442,0.6149041
layers.14_latent34940,0.49138165,0.5086037,0.418375,0.5471662
layers.14_latent3502,0.52522546,0.41298255,0.36249718,0.8001965
layers.14_latent51051,0.43959272,0.39368457,0.35625952,0.56883407
layers.14_latent54591,0.6223636,0.6478432,0.5595592,0.65968835
layers.14_latent53898,0.5911742,0.5965875,0.4316577,0.7452775
layers.14_latent58273,0.5118942,0.48777378,0.44764858,0.6002603
layers.14_latent63698,0.5387612,0.5261793,0.47545916,0.61464524
layers.14_latent65383,0.35574624,0.3678322,0.28538692,0.41401958
layers.14_latent5150,0.6526554,0.62104475,0.5813272,0.75559425
layers.14_latent64975,0.37695324,0.3704954,0.3690599,0.39130443
layers.14_latent52828,0.5450345,0.5720501,0.43505317,0.6280004
layers.14_latent39670,0.64539015,0.6359584,0.47177866,0.82843345
layers.14_latent22647,0.6445958,0.59282,0.39640793,0.94455945
layers.14_latent28753,0.5035429,0.51859915,0.37549782,0.61653167
layers.14_latent18110,0.5660315,0.5488446,0.53849983,0.61075014
layers.14_latent24339,0.52769834,0.52587086,0.44057062,0.6166535
layers.14_latent21809,0.7023609,0.6940373,0.61102986,0.80201554
layers.14_latent62205,0.4334105,0.45112434,0.35875887,0.49034828
layers.14_latent21331,0.5655748,0.5813221,0.49186066,0.6235417
layers.14_latent60304,0.68101484,0.6796832,0.53450614,0.82885516
layers.14_latent7281,0.5201711,0.5073979,0.36274734,0.6903682
layers.14_latent62511,0.66929084,0.62786984,0.5449185,0.8350842
layers.14_latent34614,0.47649455,0.4349536,0.4118791,0.582651
layers.14_latent12314,0.5764587,0.5944854,0.43078133,0.7041094
layers.14_latent54271,0.38773867,0.3705828,0.35383913,0.43879408
layers.14_latent14158,0.56011134,0.5329653,0.53260946,0.6147592
layers.14_latent57628,0.59102446,0.62900436,0.46763656,0.6764324
layers.14_latent16594,0.50762767,0.37681407,0.35718137,0.7888875
layers.14_latent31470,0.2859728,0.3105823,0.16559127,0.38174486
layers.14_latent50427,0.4556681,0.47866404,0.372597,0.5157432
layers.14_latent47268,0.8088297,0.8446099,0.65122277,0.9306564
layers.14_latent12366,0.40886092,0.37512505,0.21588737,0.6355704
layers.14_latent54537,0.7028837,0.6842211,0.6423271,0.7821031
layers.14_latent52166,0.5553647,0.5726632,0.44988665,0.6435443
layers.14_latent62454,0.46923426,0.44500765,0.41546866,0.5472264
layers.14_latent53390,0.776433,0.7632147,0.662502,0.90358233
layers.14_latent10530,0.63180333,0.6080529,0.5883852,0.69897175
layers.14_latent19397,0.6550103,0.6632583,0.49180907,0.8099636
layers.14_latent16684,0.5017168,0.4621685,0.38716662,0.65581524
layers.14_latent61304,0.6107071,0.6258687,0.56497157,0.64128095
layers.14_latent40080,0.5741015,0.57637745,0.5053086,0.64061856
layers.14_latent65013,0.58910227,0.5410505,0.5288002,0.6974561
layers.14_latent4738,0.76691324,0.77196217,0.72161734,0.8071604
layers.14_latent41566,0.48450115,0.44821894,0.44315588,0.56212866
layers.14_latent1616,0.6630808,0.6653689,0.61793786,0.7059357
layers.14_latent57368,0.30275217,0.23888016,0.14157382,0.5278025
layers.14_latent62561,0.55905527,0.4961158,0.46622765,0.7148223
layers.14_latent52984,0.50191444,0.57369536,0.3562956,0.5757524
layers.14_latent9233,0.55085254,0.67401,0.22069427,0.7578533
layers.14_latent19092,0.6274949,0.6462312,0.40716004,0.82909334
layers.14_latent16731,0.7036583,0.68345344,0.5742675,0.8532538
layers.14_latent51180,0.28861937,0.31179276,0.20169899,0.35236633
layers.14_latent63768,0.66480327,0.6824306,0.59426713,0.71771204
layers.14_latent34479,0.57920265,0.56307745,0.5048192,0.66971123
layers.14_latent21336,0.6390369,0.6545429,0.55847967,0.70408815
layers.14_latent23155,0.42378402,0.42807782,0.2996159,0.5436584
layers.14_latent54991,0.32287708,0.33445853,0.23771392,0.39645877
layers.14_latent38318,0.3752109,0.41053152,0.24655257,0.4685486
layers.14_latent1990,0.6335022,0.616325,0.53282076,0.75136065
layers.14_latent43215,0.55200785,0.53865016,0.45555305,0.6618204
layers.14_latent37598,0.5314804,0.52219236,0.46690983,0.60533893
layers.14_latent20288,0.43907288,0.41289544,0.38872957,0.51559365
layers.14_latent52163,0.45321319,0.47212535,0.38972074,0.49779344
layers.14_latent11948,0.60085577,0.61759424,0.42794368,0.75702935
