LatentID,mean_sim_knn,median_sim_knn,min_sim_knn,max_sim_knn
layers.14_latent48715,0.5492685,0.5856963,0.39674005,0.72744083
layers.14_latent45982,0.6476601,0.64671874,0.53395116,0.7682861
layers.14_latent63347,0.44047204,0.3648625,0.26647472,0.7631728
layers.14_latent50684,0.51826155,0.55388206,0.25617504,0.81335735
layers.14_latent8320,0.627591,0.6390444,0.48156556,0.7621618
layers.14_latent35027,0.48783517,0.45754093,0.3442043,0.72345626
layers.14_latent10438,0.4530928,0.4176951,0.22954203,0.7645726
layers.14_latent29372,0.5179676,0.48072776,0.31576416,0.74019694
layers.14_latent20421,0.6710278,0.7166388,0.49688178,0.81223184
layers.14_latent25106,0.46578208,0.40011674,0.22688827,0.7977181
layers.14_latent45954,0.5899465,0.5995115,0.3973678,0.74779874
layers.14_latent54241,0.46862397,0.4528047,0.29399934,0.66835445
layers.14_latent18305,0.48327512,0.4327278,0.35460788,0.6571909
layers.14_latent4849,0.48953295,0.49687198,0.35770833,0.62281305
layers.14_latent43677,0.5676094,0.51723826,0.4259959,0.82172155
layers.14_latent59734,0.48373842,0.47902015,0.2965718,0.6623099
layers.14_latent51088,0.5043241,0.50927925,0.42489678,0.5796027
layers.14_latent54846,0.51403916,0.53178346,0.2859474,0.72329545
layers.14_latent23760,0.56191885,0.51100796,0.39949903,0.77504694
layers.14_latent33786,0.4773478,0.49935073,0.21772262,0.56154585
layers.14_latent12830,0.45305562,0.35355687,0.24040183,0.7729606
layers.14_latent61901,0.44714898,0.4460473,0.3358005,0.5874133
layers.14_latent37956,0.39280438,0.40735814,0.2270586,0.4924785
layers.14_latent48090,0.5452501,0.5365838,0.31974387,0.7262208
layers.14_latent38593,0.54370207,0.57036906,0.37480938,0.63571644
layers.14_latent57439,0.44884807,0.4505484,0.37126005,0.5395737
layers.14_latent3178,0.5531672,0.58951735,0.37042812,0.650596
layers.14_latent31402,0.5080854,0.5114582,0.38354197,0.61394686
layers.14_latent20532,0.5565192,0.5560647,0.42468506,0.6983183
layers.14_latent8266,0.3901388,0.40267125,0.23911706,0.53071225
layers.14_latent62794,0.6036581,0.59281915,0.42669082,0.7809995
layers.14_latent39337,0.6240762,0.6127566,0.41778606,0.8063634
layers.14_latent41176,0.67929363,0.71296287,0.41276962,0.7986016
layers.14_latent43236,0.49058324,0.39472473,0.22954975,0.90074044
layers.14_latent54247,0.4416159,0.449089,0.26658523,0.56101966
layers.14_latent57454,0.5664767,0.5422053,0.48554444,0.746292
layers.14_latent59213,0.6188067,0.6067722,0.46184298,0.8165407
layers.14_latent27623,0.4307046,0.43249616,0.24864408,0.6221862
layers.14_latent55658,0.46662396,0.46034834,0.3504029,0.57521045
layers.14_latent51299,0.59507746,0.600695,0.50219804,0.6535312
layers.14_latent48448,0.5372769,0.4916725,0.30833644,0.8240791
layers.14_latent6855,0.49037647,0.49269432,0.38407674,0.70266837
layers.14_latent47018,0.44572514,0.48522937,0.20004654,0.6553326
layers.14_latent40520,0.66969526,0.666785,0.4300198,0.8017952
layers.14_latent20530,0.53862286,0.54544526,0.3694125,0.7317069
layers.14_latent62954,0.4800086,0.45901358,0.35581735,0.5842311
layers.14_latent30664,0.61758614,0.6144904,0.43885928,0.7479204
layers.14_latent18832,0.41325435,0.40767497,0.30956984,0.54161835
layers.14_latent27803,0.5668159,0.5744536,0.4613515,0.638093
layers.14_latent16024,0.55316985,0.5839855,0.18835963,0.87564296
layers.14_latent33449,0.43024117,0.4281963,0.27739853,0.5490198
layers.14_latent3395,0.4616507,0.46555877,0.31973472,0.5363781
layers.14_latent61297,0.5242375,0.5532607,0.19207636,0.66006243
layers.14_latent45144,0.50575745,0.49428934,0.35136545,0.6533129
layers.14_latent35830,0.66099066,0.64869756,0.51392114,0.84097797
layers.14_latent5320,0.5133909,0.52951175,0.39157382,0.591136
layers.14_latent10938,0.613398,0.63053477,0.47028828,0.78490096
layers.14_latent40302,0.6389308,0.6698438,0.38291004,0.776548
layers.14_latent48902,0.51645595,0.5636668,0.33667678,0.69076085
layers.14_latent10697,0.5190885,0.523077,0.37019542,0.69553435
layers.14_latent26796,0.48583025,0.49830836,0.34417078,0.60270655
layers.14_latent28428,0.5043472,0.4839615,0.38381425,0.603286
layers.14_latent65324,0.57510704,0.5630147,0.37381542,0.7679832
layers.14_latent17540,0.49756664,0.5236794,0.25046387,0.6490321
layers.14_latent38895,0.49117684,0.5079036,0.3375788,0.66192734
layers.14_latent61484,0.4932273,0.5009936,0.34974685,0.64419216
layers.14_latent52406,0.5957919,0.59115773,0.44703704,0.7533096
layers.14_latent37548,0.47255006,0.46402162,0.3193399,0.65738136
layers.14_latent34718,0.3159983,0.2995445,0.11518454,0.48830682
layers.14_latent26395,0.613397,0.6081252,0.47556135,0.82480836
layers.14_latent62093,0.5934936,0.5715958,0.3434741,0.8321167
layers.14_latent41935,0.547496,0.57071084,0.4485738,0.66297704
layers.14_latent8338,0.615825,0.6175101,0.41168526,0.7708354
layers.14_latent62077,0.45488936,0.45396706,0.31665653,0.59438586
layers.14_latent46636,0.59062004,0.5503775,0.45483848,0.7891502
layers.14_latent60526,0.36719018,0.37534362,0.17850766,0.50819457
layers.14_latent19906,0.37620318,0.39262128,0.18089339,0.47288734
layers.14_latent21872,0.5421032,0.53064764,0.4518974,0.63099664
layers.14_latent34361,0.51463974,0.54010314,0.30974692,0.71375716
layers.14_latent1936,0.44564563,0.42144474,0.35568663,0.57687163
layers.14_latent12084,0.6570945,0.65679455,0.5361946,0.77456605
layers.14_latent12419,0.538209,0.54115033,0.4654948,0.5880602
layers.14_latent15021,0.57769525,0.5633429,0.44148916,0.6798269
layers.14_latent6380,0.49915147,0.43892795,0.38004282,0.7200033
layers.14_latent40632,0.5483106,0.47586417,0.3669129,0.83007985
layers.14_latent37284,0.52207553,0.4671287,0.4211462,0.8589696
layers.14_latent4178,0.6239122,0.64315605,0.46968853,0.7266345
layers.14_latent7597,0.46441,0.41710368,0.3193609,0.61844915
layers.14_latent18193,0.5413221,0.5413072,0.44678771,0.6407211
layers.14_latent54351,0.542235,0.5237035,0.36261907,0.73791873
layers.14_latent24723,0.64000356,0.6232668,0.54907537,0.74439394
layers.14_latent54988,0.50378287,0.5236656,0.31662613,0.6520472
layers.14_latent30568,0.53476,0.51849675,0.36723274,0.7351711
layers.14_latent26504,0.44547114,0.4451872,0.091077305,0.76777136
layers.14_latent31438,0.55432767,0.5642724,0.44856036,0.64518684
layers.14_latent28339,0.69410104,0.6990019,0.5568397,0.78470343
layers.14_latent3956,0.49740943,0.5099269,0.33245862,0.60337794
layers.14_latent2716,0.3424779,0.35182387,0.13042553,0.52020645
layers.14_latent43722,0.53912354,0.56340396,0.32692015,0.6603327
layers.14_latent15102,0.615423,0.60622597,0.4615543,0.8130434
layers.14_latent56644,0.56456184,0.58669806,0.41840792,0.68644726
layers.14_latent9334,0.43442926,0.41947967,0.37613392,0.56198597
layers.14_latent27424,0.5946728,0.61837184,0.4124274,0.71802914
layers.14_latent21850,0.54187876,0.50475615,0.41530946,0.7262269
layers.14_latent13322,0.5937921,0.60406923,0.42818427,0.71897906
layers.14_latent49665,0.5677996,0.5492751,0.32777923,0.7875721
layers.14_latent1225,0.5285753,0.5283799,0.33766103,0.7673695
layers.14_latent12878,0.55127203,0.5497843,0.3394691,0.7548922
layers.14_latent25388,0.42524713,0.42444548,0.0989219,0.5932913
layers.14_latent15981,0.59915215,0.59918255,0.43842888,0.82153887
layers.14_latent60254,0.22739598,0.22001404,0.11212243,0.32024306
layers.14_latent26315,0.42636442,0.40190285,0.32456186,0.61719835
layers.14_latent65192,0.4358767,0.42701572,0.34260982,0.5370007
layers.14_latent9045,0.48778573,0.50181115,0.39436555,0.56067234
layers.14_latent42060,0.5137715,0.5041075,0.3166737,0.65044063
layers.14_latent9578,0.40480718,0.35782468,0.2577638,0.62254447
layers.14_latent44909,0.5773888,0.62744826,0.33660528,0.70617247
layers.14_latent42714,0.5418124,0.5285971,0.4295203,0.6810807
layers.14_latent39239,0.44725218,0.4704368,0.22030099,0.58520085
layers.14_latent10909,0.49089724,0.46604025,0.32163602,0.8062743
layers.14_latent65418,0.42583197,0.46252778,0.19566934,0.5936773
layers.14_latent51654,0.60401124,0.6829058,0.2615365,0.7606144
layers.14_latent57238,0.62415135,0.60582805,0.45829326,0.7950792
layers.14_latent9921,0.54180455,0.5214347,0.4544399,0.6816472
layers.14_latent20485,0.60272306,0.599118,0.32074845,0.86846733
layers.14_latent39039,0.43121737,0.41570064,0.231635,0.6797627
layers.14_latent2958,0.66509295,0.6516259,0.49888793,0.82553273
layers.14_latent53948,0.50696474,0.49710414,0.22809395,0.77825403
layers.14_latent30973,0.54009324,0.54841626,0.41596356,0.67900527
layers.14_latent19425,0.6242725,0.6602624,0.41661978,0.7691016
layers.14_latent53447,0.55086553,0.5023624,0.32496387,0.7950177
layers.14_latent36201,0.4367183,0.4348312,0.35459295,0.5788826
layers.14_latent26894,0.55155146,0.5652838,0.34424955,0.7136229
layers.14_latent11253,0.45168072,0.4865266,0.23828717,0.5820528
layers.14_latent60957,0.4026967,0.3672595,0.3290695,0.54894555
layers.14_latent43581,0.4504364,0.41777962,0.27514058,0.705187
layers.14_latent14692,0.60094166,0.59745026,0.4433512,0.7385056
layers.14_latent51635,0.56784904,0.55511165,0.47980487,0.75443804
layers.14_latent23590,0.54643726,0.5595571,0.37217027,0.71433914
layers.14_latent40975,0.53565276,0.5014821,0.401125,0.6862996
layers.14_latent3403,0.4903225,0.44880193,0.252693,0.7454339
layers.14_latent941,0.5112042,0.48355776,0.36161023,0.8031148
layers.14_latent1478,0.3744512,0.3928603,0.17431957,0.5058315
layers.14_latent47136,0.48006177,0.46451557,0.3050208,0.7966704
layers.14_latent48431,0.579357,0.5652078,0.14579464,0.8762355
layers.14_latent38559,0.606337,0.62756765,0.46494862,0.85530496
layers.14_latent31536,0.4746987,0.52008474,0.21078509,0.64163995
layers.14_latent42911,0.6449825,0.6299919,0.5073004,0.8533253
layers.14_latent45683,0.58216697,0.58653224,0.36553797,0.8191866
layers.14_latent1950,0.4112521,0.42808872,0.28207302,0.52510786
layers.14_latent13298,0.52431166,0.5261334,0.15690666,0.72308993
layers.14_latent29197,0.45478314,0.47903398,0.24741712,0.5854988
layers.14_latent59234,0.539912,0.54707384,0.39648312,0.76497746
layers.14_latent16897,0.6548041,0.69857216,0.44476217,0.7992033
layers.14_latent56009,0.5160385,0.5081303,0.32229382,0.72694415
layers.14_latent8865,0.46703607,0.44751346,0.3393801,0.6007139
layers.14_latent36572,0.5480436,0.55415285,0.44113857,0.63744426
layers.14_latent46469,0.5396958,0.5131404,0.3565648,0.7817351
layers.14_latent13582,0.55852026,0.5622045,0.38758045,0.7649724
layers.14_latent39519,0.44579488,0.4583074,0.27835846,0.5642067
layers.14_latent4795,0.5401433,0.56315964,0.35821787,0.708907
layers.14_latent3931,0.48984188,0.49104255,0.30738238,0.6552838
layers.14_latent61819,0.6041154,0.6093422,0.42195553,0.8146538
layers.14_latent22030,0.5404722,0.52895904,0.4057549,0.7352655
layers.14_latent57485,0.6053866,0.6307384,0.49493963,0.70555556
layers.14_latent12607,0.53110105,0.55099046,0.3040133,0.71054924
layers.14_latent8658,0.4852077,0.50953066,0.3550166,0.58670825
layers.14_latent57869,0.53213996,0.6024632,0.23543686,0.80985546
layers.14_latent58688,0.40742415,0.3836434,0.24678442,0.6312154
layers.14_latent48855,0.5320903,0.4906909,0.26346356,0.8981595
layers.14_latent26160,0.45110187,0.447436,0.29376727,0.5770393
layers.14_latent10590,0.48268858,0.4548454,0.25050893,0.786187
layers.14_latent62836,0.4023431,0.4000393,0.14860402,0.61007786
layers.14_latent34415,0.40482053,0.40072167,0.15702808,0.6317624
layers.14_latent21120,0.58272254,0.5698011,0.4518398,0.7568567
layers.14_latent14775,0.4743908,0.41159612,0.30560854,0.7668126
layers.14_latent24386,0.53369325,0.4799214,0.32132122,0.8229362
layers.14_latent60428,0.5298059,0.5582695,0.32811773,0.6233375
layers.14_latent14614,0.5582305,0.5343668,0.34738472,0.781705
layers.14_latent32856,0.3601594,0.3775466,0.1961008,0.4600154
layers.14_latent36420,0.63061345,0.6261145,0.39920032,0.7675109
layers.14_latent568,0.55188847,0.55568576,0.40581337,0.6905509
layers.14_latent34591,0.51993334,0.49923795,0.35270897,0.6696887
layers.14_latent7007,0.5063065,0.48416138,0.3775648,0.69697064
layers.14_latent25770,0.5511395,0.51714694,0.41524768,0.75105804
layers.14_latent58194,0.5128028,0.5124377,0.26587233,0.735049
layers.14_latent960,0.4502221,0.36523288,0.2503343,0.7200218
layers.14_latent45055,0.46647733,0.44533116,0.21669951,0.6926099
layers.14_latent19869,0.5338064,0.55546606,0.3307729,0.6855737
layers.14_latent46685,0.5771941,0.5639583,0.37132788,0.7418719
layers.14_latent56453,0.4371818,0.4421541,0.20454147,0.62891394
layers.14_latent56697,0.5417759,0.5575144,0.39261988,0.6386947
layers.14_latent65367,0.5878915,0.5704241,0.348457,0.8418534
layers.14_latent14883,0.57719123,0.6101687,0.38667315,0.7128439
layers.14_latent64286,0.4336775,0.45278952,0.19376522,0.6500894
layers.14_latent1893,0.36006802,0.3727525,0.15089042,0.55660635
layers.14_latent40065,0.6664536,0.6912386,0.46398515,0.85434806
layers.14_latent19261,0.46448517,0.4845588,0.21438006,0.685229
layers.14_latent10392,0.65376776,0.6715169,0.50606036,0.74433374
layers.14_latent24549,0.49800497,0.4670972,0.30098584,0.90350306
layers.14_latent33032,0.47150093,0.41539645,0.3086552,0.8063966
layers.14_latent18970,0.38227922,0.4079716,0.204181,0.5478319
layers.14_latent27507,0.381742,0.38175154,0.21830529,0.7460645
layers.14_latent21074,0.5619548,0.5693581,0.19188157,0.7652255
layers.14_latent36273,0.5703058,0.58685386,0.38852653,0.7173438
layers.14_latent28749,0.50147885,0.46719378,0.382232,0.66128325
layers.14_latent24045,0.56091195,0.57733214,0.41100305,0.74633986
layers.14_latent12931,0.4226922,0.44968447,0.20659482,0.55954075
layers.14_latent19241,0.6892065,0.705492,0.5470872,0.8266037
layers.14_latent6732,0.547065,0.54780525,0.40208086,0.6352719
layers.14_latent20478,0.6670137,0.6747099,0.51276207,0.8103192
layers.14_latent43833,0.40418714,0.4230902,0.16206749,0.53817874
layers.14_latent45455,0.5511783,0.5282862,0.39243123,0.786847
layers.14_latent21475,0.50839996,0.5773865,0.20936733,0.7230896
layers.14_latent313,0.62059414,0.6395707,0.45232826,0.83389455
layers.14_latent8010,0.36171928,0.36923647,0.26570827,0.42917532
layers.14_latent34923,0.5182451,0.5128538,0.37430078,0.62624466
layers.14_latent10663,0.48535514,0.49029216,0.3429818,0.6345321
layers.14_latent15284,0.5217618,0.5440775,0.30529684,0.68673974
layers.14_latent52950,0.489503,0.4841738,0.30445245,0.73437905
layers.14_latent6342,0.54248923,0.54005647,0.4875229,0.6434289
layers.14_latent61184,0.4726017,0.4518546,0.33562505,0.6490147
layers.14_latent57909,0.5693947,0.54966736,0.46504676,0.6858973
layers.14_latent8062,0.5888581,0.5843272,0.470408,0.72558546
layers.14_latent60207,0.5109751,0.5313149,0.3599595,0.6981602
layers.14_latent46244,0.51205456,0.56045,0.1538427,0.6905775
layers.14_latent3584,0.5157568,0.44330245,0.26248026,0.79286647
layers.14_latent16314,0.42887658,0.44068927,0.16546538,0.66882294
layers.14_latent31115,0.45690593,0.4581961,0.35945883,0.62099695
layers.14_latent44298,0.55568063,0.5244262,0.36806804,0.8518998
layers.14_latent48011,0.5068932,0.4695111,0.3564123,0.7363237
layers.14_latent10843,0.51145923,0.5030719,0.33874363,0.6769099
layers.14_latent9944,0.44310585,0.5080194,0.09488098,0.74863154
layers.14_latent52850,0.4535846,0.39498347,0.324202,0.6864214
layers.14_latent7294,0.6146482,0.63141567,0.4629452,0.7054728
layers.14_latent4421,0.6087527,0.61207104,0.44445062,0.74775463
layers.14_latent19097,0.602298,0.6616843,0.284884,0.79460216
layers.14_latent44335,0.6017529,0.62238425,0.48695987,0.6630189
layers.14_latent26306,0.49450046,0.48071688,0.30351293,0.72487277
layers.14_latent41463,0.505488,0.5168407,0.27821302,0.81576157
layers.14_latent51874,0.49961084,0.5271826,0.35393327,0.6749908
layers.14_latent1734,0.4126928,0.4363647,0.22767371,0.62883806
layers.14_latent22551,0.423587,0.43057117,0.28692678,0.62554973
layers.14_latent83,0.62077737,0.598006,0.40288767,0.8328358
layers.14_latent18283,0.2962456,0.25903377,0.14958388,0.5482118
layers.14_latent18328,0.4743991,0.364213,0.22512484,0.85645884
layers.14_latent18583,0.5309552,0.54403615,0.43867248,0.63328034
layers.14_latent16722,0.46956453,0.47194096,0.28193367,0.61459935
layers.14_latent24742,0.5369345,0.5511157,0.40428156,0.66317415
layers.14_latent1580,0.5700423,0.590027,0.31625512,0.836692
layers.14_latent8477,0.358773,0.35606745,0.10034874,0.6687789
layers.14_latent49056,0.42082667,0.3972373,0.26642343,0.6643355
layers.14_latent54686,0.43145466,0.36775935,0.2254988,0.8164512
layers.14_latent60437,0.54676735,0.52689755,0.28766894,0.84189194
layers.14_latent50557,0.5448055,0.56474614,0.4051876,0.6456785
layers.14_latent30572,0.5591057,0.5895935,0.4258937,0.72602904
layers.14_latent32117,0.5611464,0.58133215,0.34678182,0.7800094
layers.14_latent14252,0.44289654,0.43175164,0.2854799,0.6750994
layers.14_latent55615,0.4092576,0.4055615,0.24009156,0.5248278
layers.14_latent47191,0.43912387,0.46182203,0.20438649,0.60251826
layers.14_latent21409,0.48553315,0.49476784,0.36606035,0.5974136
layers.14_latent26436,0.5612709,0.5139731,0.42380115,0.7754507
layers.14_latent411,0.569934,0.5786557,0.39901382,0.69525915
layers.14_latent12563,0.4563264,0.44070193,0.21502453,0.83472645
layers.14_latent29352,0.46931282,0.4488049,0.27872744,0.6949085
layers.14_latent29500,0.4623939,0.48817897,0.23982239,0.6309126
layers.14_latent45452,0.5668518,0.5609926,0.35986418,0.7245709
layers.14_latent21960,0.633595,0.62881595,0.49903613,0.8206739
layers.14_latent38238,0.6581347,0.65923095,0.5557847,0.744262
layers.14_latent17616,0.4722619,0.4513762,0.2965273,0.63490874
layers.14_latent41138,0.55461997,0.5503509,0.38677222,0.78314304
layers.14_latent11070,0.55391365,0.5656771,0.37271062,0.7418972
layers.14_latent2278,0.4941454,0.47602051,0.31520256,0.6774888
layers.14_latent49480,0.522035,0.51164544,0.42965132,0.64152956
layers.14_latent58033,0.4720544,0.50468206,0.26813802,0.60414886
layers.14_latent38129,0.5453259,0.5432592,0.28308123,0.75593805
layers.14_latent321,0.3593703,0.34831646,0.25205395,0.5006685
layers.14_latent48960,0.5309185,0.55819345,0.37511456,0.6579405
layers.14_latent61613,0.6435865,0.69953656,0.4086271,0.80051494
layers.14_latent63050,0.50505793,0.51715934,0.37670285,0.6200703
layers.14_latent44912,0.52975285,0.5401026,0.2568971,0.66956776
layers.14_latent26583,0.50860834,0.51274693,0.31038314,0.6925984
layers.14_latent39554,0.46461692,0.49441493,0.2280728,0.636738
layers.14_latent43874,0.48634863,0.4913127,0.24313474,0.6715875
layers.14_latent21212,0.56185263,0.57303214,0.3123796,0.77492964
layers.14_latent47380,0.50804555,0.5128615,0.35469586,0.63306177
layers.14_latent15246,0.4528145,0.43730474,0.33160612,0.6339046
layers.14_latent1567,0.39844844,0.40653658,0.19213726,0.66365045
layers.14_latent59249,0.63548344,0.6296735,0.5237125,0.75206596
layers.14_latent39470,0.42416924,0.42041296,0.2794391,0.6631923
layers.14_latent30974,0.49769956,0.49814397,0.34139228,0.7029953
layers.14_latent30565,0.31717458,0.33320475,0.122037634,0.3875405
layers.14_latent46805,0.5725276,0.5648886,0.41878998,0.7725909
layers.14_latent36920,0.43619117,0.36774606,0.30225873,0.7293575
layers.14_latent19136,0.45538282,0.47584492,0.21842055,0.6452872
layers.14_latent17179,0.5030181,0.50404006,0.21653284,0.8011334
layers.14_latent4911,0.61172765,0.6131768,0.3561589,0.8565084
layers.14_latent5154,0.44525355,0.42571098,0.30857605,0.69850016
layers.14_latent30738,0.44609338,0.42171538,0.311413,0.7707122
layers.14_latent44114,0.5891526,0.6441927,0.40658766,0.71270823
layers.14_latent40973,0.44151393,0.40300167,0.29081225,0.80029225
layers.14_latent716,0.3455517,0.2543156,0.09977809,0.8956218
layers.14_latent14025,0.43868238,0.38608113,0.3250472,0.61713326
layers.14_latent30687,0.58552134,0.58317995,0.36212403,0.8460832
layers.14_latent30945,0.5132711,0.50296336,0.3447808,0.7545193
layers.14_latent18596,0.4080791,0.38962108,0.2404193,0.5975075
layers.14_latent52943,0.56581885,0.5899904,0.43147936,0.6756986
layers.14_latent36418,0.40016857,0.39516854,0.1953351,0.6252715
layers.14_latent50910,0.5397534,0.53852105,0.35399753,0.82110685
layers.14_latent16745,0.34750488,0.35450572,0.1638181,0.49880606
layers.14_latent54125,0.44435215,0.4517521,0.25233832,0.6642261
layers.14_latent51055,0.45221362,0.41806313,0.21008854,0.8817086
layers.14_latent4706,0.5403249,0.56168306,0.25674793,0.6949879
layers.14_latent42470,0.4538269,0.43517864,0.28248808,0.6960304
layers.14_latent14560,0.5716182,0.58365524,0.44957423,0.6845865
layers.14_latent47702,0.48063707,0.44855928,0.3023314,0.8215734
layers.14_latent19118,0.56452084,0.5116277,0.35828,0.7764448
layers.14_latent997,0.5639769,0.56571007,0.35755885,0.7836558
layers.14_latent15188,0.43498588,0.4345527,0.24976404,0.6770594
layers.14_latent26211,0.5341383,0.5686752,0.27893302,0.75500375
layers.14_latent41867,0.41829985,0.33107167,0.28786916,0.73224175
layers.14_latent19556,0.502295,0.50094366,0.31199688,0.68078655
layers.14_latent39609,0.5385189,0.5468484,0.42296267,0.6821545
layers.14_latent43132,0.46219534,0.46426463,0.26148164,0.5905266
layers.14_latent18697,0.5715895,0.5629988,0.3582911,0.7820875
layers.14_latent36285,0.6671433,0.6789006,0.53212583,0.743593
layers.14_latent39629,0.46044153,0.4398859,0.32376778,0.6485673
layers.14_latent32593,0.50551057,0.5664186,0.21939018,0.6340413
layers.14_latent57443,0.38208228,0.40124094,0.1591317,0.49755475
layers.14_latent14170,0.60477585,0.60892785,0.4477241,0.7877331
layers.14_latent50822,0.348897,0.3694048,0.1778144,0.49444723
layers.14_latent62957,0.5234704,0.51731855,0.40722346,0.64405626
layers.14_latent6912,0.4798065,0.48571903,0.32151663,0.57671195
layers.14_latent45228,0.6432596,0.67666316,0.43620065,0.8190955
layers.14_latent1466,0.5795004,0.5848036,0.37603456,0.66493934
layers.14_latent33445,0.5523153,0.5470799,0.31415218,0.7494818
layers.14_latent32603,0.47145325,0.4626778,0.25773594,0.594249
layers.14_latent27687,0.5661272,0.5644382,0.4421347,0.6912707
layers.14_latent8777,0.59901685,0.6271908,0.4356816,0.71957535
layers.14_latent24133,0.6021073,0.6040785,0.49700427,0.72263944
layers.14_latent20632,0.55175143,0.5455684,0.35408872,0.7379614
layers.14_latent41426,0.542405,0.54798126,0.3297426,0.727472
layers.14_latent25237,0.57968444,0.6066479,0.4154709,0.69132996
layers.14_latent19768,0.60615504,0.5786842,0.53877443,0.6833975
layers.14_latent24643,0.6194705,0.6005186,0.49193385,0.7148845
layers.14_latent63575,0.4599939,0.47816104,0.2533833,0.5704399
layers.14_latent27935,0.5960745,0.57733214,0.34790164,0.7671789
layers.14_latent35272,0.6516202,0.6821158,0.3541826,0.8345774
layers.14_latent55002,0.5230108,0.5424751,0.4058341,0.6387953
layers.14_latent25603,0.35381785,0.36820287,0.2608667,0.41822356
layers.14_latent14376,0.41578,0.41202736,0.18448351,0.7508839
layers.14_latent46002,0.5336892,0.52179813,0.393945,0.7346136
layers.14_latent47726,0.45122084,0.44812042,0.31130204,0.6819073
layers.14_latent43152,0.5547732,0.5725428,0.32242274,0.83097947
layers.14_latent50293,0.52103007,0.49344605,0.30863947,0.7372529
layers.14_latent8125,0.5601095,0.54434586,0.4217809,0.709304
layers.14_latent51836,0.551877,0.56887084,0.44808412,0.6470571
layers.14_latent35072,0.55027306,0.55135846,0.3105936,0.7400148
layers.14_latent28274,0.51839966,0.5038091,0.33512247,0.7048487
layers.14_latent19384,0.36347523,0.35976893,0.2853769,0.52727896
layers.14_latent55636,0.28708854,0.26122463,0.16631824,0.45920408
layers.14_latent31576,0.51446784,0.54271066,0.33259177,0.64346415
layers.14_latent18106,0.51752836,0.5177307,0.36173272,0.6612475
layers.14_latent51585,0.30789846,0.25314504,0.14805824,0.5431722
layers.14_latent44276,0.42174768,0.40371257,0.29027024,0.59223413
layers.14_latent63907,0.4954346,0.4956674,0.3509563,0.67052853
layers.14_latent37766,0.502135,0.51127356,0.2273407,0.7964241
layers.14_latent28585,0.48528934,0.49766248,0.364746,0.5918208
layers.14_latent49687,0.4872242,0.47104752,0.34391654,0.6314803
layers.14_latent37723,0.5105901,0.51505154,0.3040154,0.7620133
layers.14_latent7415,0.3544678,0.39345992,0.18568486,0.51072115
layers.14_latent7674,0.48016018,0.49166167,0.29873955,0.60248834
layers.14_latent2005,0.34435424,0.3432979,0.20896897,0.5604911
layers.14_latent7178,0.40606728,0.41417587,0.2090061,0.5151207
layers.14_latent20371,0.59554005,0.60851395,0.3659749,0.7602655
layers.14_latent20183,0.4937474,0.48574102,0.3506494,0.7500191
layers.14_latent37559,0.48436993,0.49332625,0.36238524,0.67379004
layers.14_latent23511,0.45974812,0.409011,0.26660523,0.83939856
layers.14_latent36667,0.5319071,0.52435416,0.36314434,0.87844074
layers.14_latent45659,0.37577578,0.33659786,0.23675019,0.7261727
layers.14_latent33185,0.434321,0.4175799,0.18135208,0.7067516
layers.14_latent24782,0.39951593,0.3919884,0.22523701,0.6554143
layers.14_latent64142,0.46162176,0.45643052,0.39663565,0.57845473
layers.14_latent7884,0.5396415,0.5789254,0.3152641,0.70827127
layers.14_latent6286,0.5849949,0.643661,0.33359346,0.72982746
layers.14_latent57268,0.49720058,0.5369568,0.32197323,0.6349067
layers.14_latent30756,0.41424355,0.41229892,0.2342761,0.54496026
layers.14_latent11075,0.652568,0.67776644,0.4748108,0.75274456
layers.14_latent54405,0.44534606,0.42836607,0.26108605,0.65109456
layers.14_latent33020,0.36790416,0.32429433,0.103293374,0.7263165
layers.14_latent7587,0.56341845,0.6304125,0.24754496,0.72957146
layers.14_latent551,0.46797886,0.45793337,0.12373154,0.7640181
layers.14_latent58287,0.5559002,0.5819939,0.38798738,0.659375
layers.14_latent64882,0.6204701,0.6295053,0.438953,0.786063
layers.14_latent50730,0.564973,0.5715818,0.46952763,0.6382661
layers.14_latent45568,0.34873277,0.326411,0.1300903,0.5775299
layers.14_latent19488,0.4583687,0.43428504,0.23103961,0.667391
layers.14_latent61525,0.53568053,0.5617128,0.3504624,0.6420172
layers.14_latent20873,0.5213965,0.52841175,0.36918926,0.6627153
layers.14_latent56272,0.65860546,0.65980154,0.52277917,0.81763816
layers.14_latent7370,0.5465292,0.5781913,0.37474573,0.7067963
layers.14_latent17077,0.46792692,0.46767148,0.29119933,0.6419526
layers.14_latent58275,0.44990572,0.41728115,0.14925453,0.8465735
layers.14_latent21747,0.3064052,0.30663976,0.18722707,0.4888934
layers.14_latent48890,0.63738865,0.63922036,0.39851707,0.8366998
layers.14_latent57006,0.46301436,0.4495837,0.28472823,0.67141694
layers.14_latent60432,0.49548212,0.46372777,0.30752572,0.81595993
layers.14_latent53045,0.59430104,0.60679716,0.42980433,0.6798804
layers.14_latent930,0.43057737,0.42519465,0.2779669,0.54731506
layers.14_latent32258,0.63569,0.646446,0.42423525,0.82964337
layers.14_latent3811,0.34779927,0.34041598,0.2821396,0.47238934
layers.14_latent6729,0.6093634,0.6486639,0.3775459,0.8194535
layers.14_latent14749,0.4641381,0.4139821,0.2546081,0.7966935
